fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2014-05-01 1	  1 people slightly injured at  BD LEVESQUE E / DES SAPINS 2014-05-01 19:04	people slightly injured	1
#FEE0D2	1	2	2014-05-01 2	  1 people slightly injured at 6485 BD LAFRAMBOISE /  2014-05-01 10:06	people slightly injured	1
#FEE0D2	1	3	2014-05-01 3	  1 people slightly injured at  BD STE ANNE / GARNEAU 2014-05-01 15:30	people slightly injured	1
#FEE0D2	2	1	2014-05-02 1	  1 people slightly injured at  ST PATRICK / ISLAND 2014-05-02 7:05	people slightly injured	1
#FEE0D2	2	2	2014-05-02 2	  1 people slightly injured at 6850 JEAN TALON /  2014-05-02 11:00	people slightly injured	1
#FEE0D2	2	3	2014-05-02 3	  1 people slightly injured at  LEVESQUE E / CLAIRE 2014-05-02 15:47	people slightly injured	1
#FEE0D2	2	4	2014-05-02 4	  1 people slightly injured at 29 VINCENT CHAGNON / STIE STAT COTE E 2014-05-02 16:25	people slightly injured	1
#FEE0D2	2	5	2014-05-02 5	  1 people slightly injured at  CH DU TREMBLAY / JACQUES CARTIER E 2014-05-02 13:40	people slightly injured	1
#FEE0D2	2	6	2014-05-02 6	  1 people slightly injured at  ST GEORGES / GIGUERE 2014-05-02 22:33	people slightly injured	1
#FEE0D2	2	7	2014-05-02 7	  1 people slightly injured at 765 6E AV /  2014-05-02 15:30	people slightly injured	1
#FEE0D2	3	1	2014-05-03 1	  1 people slightly injured at 1716 CARDINAL /  2014-05-03 20:25	people slightly injured	1
#FEE0D2	3	2	2014-05-03 2	  1 people slightly injured at  BEAUBIEN / IBERVILLE 2014-05-03 16:44	people slightly injured	1
#FEE0D2	3	3	2014-05-03 3	  1 people slightly injured at 4061 BD STE ROSE /  2014-05-03 13:52	people slightly injured	1
#FEE0D2	3	4	2014-05-03 4	  1 people slightly injured at 2786 DE LYON /  2014-05-03 16:05	people slightly injured	1
#FEE0D2	3	5	2014-05-03 5	  1 people slightly injured at 470 RG SERAPHINE /  2014-05-03 17:15	people slightly injured	1
#FEE0D2	4	1	2014-05-04 1	  1 people slightly injured at  KINGSLEY / SPRING GARDEN 2014-05-04 20:45	people slightly injured	1
#FEE0D2	4	2	2014-05-04 2	  1 people slightly injured at   / RTE 337 CARTIER 2014-05-04 16:54	people slightly injured	1
#FEE0D2	4	3	2014-05-04 3	  1 people slightly injured at 711 ST JOSEPH /  2014-05-04 16:20	people slightly injured	1
#FEE0D2	5	1	2014-05-05 1	  1 people slightly injured at  EDOUARD MONPETIT ET DECELLE /  2014-05-05 18:45	people slightly injured	1
#FEE0D2	5	2	2014-05-05 2	  1 people slightly injured at  ST URBAIN / DES PINS 2014-05-05 14:10	people slightly injured	1
#FEE0D2	5	3	2014-05-05 3	  1 people slightly injured at  BELLEVILLE / BEAUSOLEIL 2014-05-05 	people slightly injured	1
#FEE0D2	5	4	2014-05-05 4	  1 people slightly injured at 285 BD MGR LANGLOIS / GAETAN 2014-05-05 17:15	people slightly injured	1
#FEE0D2	6	1	2014-05-06 1	  1 people slightly injured at   / 2490 N-D O 2014-05-06 13:00	people slightly injured	1
#FEE0D2	6	2	2014-05-06 2	  1 people slightly injured at  STE CATHERINE / ST PIERRE 2014-05-06 18:45	people slightly injured	1
#FEE0D2	6	3	2014-05-06 3	  1 people slightly injured at  ST LAURENT / GRAVEL 2014-05-06 18:35	people slightly injured	1
#FEE0D2	6	4	2014-05-06 4	  1 people slightly injured at  3E AV / 5E RUE 2014-05-06 11:05	people slightly injured	1
#FEE0D2	6	5	2014-05-06 5	  1 people slightly injured at 17 GAUTHIER S / STAT 2014-05-06 12:10	people slightly injured	1
#FEE0D2	7	1	2014-05-07 1	  1 people slightly injured at  LAKE / TECUMSEH 2014-05-07 21:30	people slightly injured	1
#FEE0D2	7	2	2014-05-07 2	  1 people slightly injured at  ARGULE / GUY 2014-05-07 7:55	people slightly injured	1
#FEE0D2	7	3	2014-05-07 3	  1 people slightly injured at  CHRISTOPHE COLOMB / JARRY 2014-05-07 20:30	people slightly injured	1
#FEE0D2	7	4	2014-05-07 4	  1 people slightly injured at  BD SIMARD / BRET AUT 132 2014-05-07 17:25	people slightly injured	1
#FEE0D2	7	5	2014-05-07 5	  1 people slightly injured at 802 BD GDE BAIE N /  2014-05-07 19:14	people slightly injured	1
#FEE0D2	7	6	2014-05-07 6	  1 people slightly injured at  CH DE LA BUTTE / CH DU LAC 2014-05-07 18:00	people slightly injured	1
#FEE0D2	7	7	2014-05-07 7	  1 people slightly injured at  RTE 227 / DU PONT 2014-05-07 16:20	people slightly injured	1
#FEE0D2	7	8	2014-05-07 8	  1 people slightly injured at   / RG ST ALPHONSE 2014-05-07 7:42	people slightly injured	1
#FEE0D2	8	1	2014-05-08 1	  1 people slightly injured at  BD COTE VERTU / PL COTE VERTU 2014-05-08 14:25	people slightly injured	1
#FEE0D2	8	2	2014-05-08 2	  1 people slightly injured at 2374 MINARD / CORDNER 2014-05-08 16:50	people slightly injured	1
