fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	3	1	2012-03-03 1	  1 people slightly injured at  ROSEMONT / ST HUBERT 2012-03-03 15:10	people slightly injured	1
#FEE0D2	4	1	2012-03-04 1	  1 people slightly injured at 810 BD DE LA CHAUDIERE FACE /  2012-03-04 15:00	people slightly injured	1
#FEE0D2	4	2	2012-03-04 2	  1 people slightly injured at  GEORGE / PELLETIER 2012-03-04 19:24	people slightly injured	1
#FEE0D2	5	1	2012-03-05 1	  1 people slightly injured at 357 DES PRAIRIES / FACE 2012-03-05 16:10	people slightly injured	1
#FEE0D2	6	1	2012-03-06 1	  1 people slightly injured at  IBERVILLE / ST JOSEPH 2012-03-06 20:45	people slightly injured	1
#FEE0D2	6	2	2012-03-06 2	  1 people slightly injured at  SEMINAIRE / BERTHIER 2012-03-06 15:15	people slightly injured	1
#FEE0D2	6	3	2012-03-06 3	  1 people slightly injured at  BROMONT / DUVERNAY 2012-03-06 7:30	people slightly injured	1
#FEE0D2	8	1	2012-03-08 1	  1 people slightly injured at  ST ANTOINE / PTE GATINEAU 2012-03-08 21:50	people slightly injured	1
#FEE0D2	8	2	2012-03-08 2	  1 people slightly injured at  VICTORIA / BURTON 2012-03-08 18:05	people slightly injured	1
#FEE0D2	11	1	2012-03-11 1	  1 people slightly injured at  CURE LABELLE / DE LA CANARDIERE 2012-03-11 13:09	people slightly injured	1
#FEE0D2	12	1	2012-03-12 1	  1 people slightly injured at  DU COLLEGE / ALEXIS NIHON 2012-03-12 6:54	people slightly injured	1
#FEE0D2	13	1	2012-03-13 1	  1 people slightly injured at  ST DENIS / CHERRIER 2012-03-13 15:51	people slightly injured	1
#FEE0D2	14	1	2012-03-14 1	  1 people slightly injured at  JEAN TALON / DES ERABLES 2012-03-14 16:49	people slightly injured	1
#FEE0D2	16	1	2012-03-16 1	  1 people slightly injured at  3E AV ET 4E RUE /  2012-03-16 7:30	people slightly injured	1
#FEE0D2	16	2	2012-03-16 2	  1 people slightly injured at 630  /  2012-03-16 19:45	people slightly injured	1
#FB6A4A	16	3	2012-03-16 3	 1 person severely injured, 0 people slightly injured at 3534 12E AV / CH DUPLESSIS 2012-03-16 4:40	people severely injured	1
#FEE0D2	17	1	2012-03-17 1	  1 people slightly injured at 8505 ST MICHEL /  2012-03-17 18:15	people slightly injured	1
#FEE0D2	17	2	2012-03-17 2	  1 people slightly injured at  PRINCIPALE O / CH MILLETTA 2012-03-17 14:48	people slightly injured	1
#FEE0D2	18	1	2012-03-18 1	  1 people slightly injured at 9501 BD GOUIN O /  2012-03-18 15:10	people slightly injured	1
#FEE0D2	18	2	2012-03-18 2	  1 people slightly injured at  BD LASALLE / ST PATRICK 2012-03-18 17:10	people slightly injured	1
#FEE0D2	18	3	2012-03-18 3	  1 people slightly injured at  PAPINEAU / MONT ROYAL 2012-03-18 15:28	people slightly injured	1
#FEE0D2	18	4	2012-03-18 4	  1 people slightly injured at 132 BD PERRON O / MAIN 2012-03-18 15:20	people slightly injured	1
#FEE0D2	18	5	2012-03-18 5	  1 people slightly injured at 30 LACROIX /  2012-03-18 10:15	people slightly injured	1
#FEE0D2	19	1	2012-03-19 1	  1 people slightly injured at  DE BIENVILLE / BERRI 2012-03-19 18:00	people slightly injured	1
#FEE0D2	19	2	2012-03-19 2	  1 people slightly injured at  CH D OKA / GUY 2012-03-19 20:02	people slightly injured	1
#FEE0D2	19	3	2012-03-19 3	  1 people slightly injured at  DU COLLEGE / DESLANDES 2012-03-19 11:45	people slightly injured	1
#FB6A4A	19	4	2012-03-19 4	 1 person severely injured, 0 people slightly injured at 6952 BD BOURQUE /  2012-03-19 8:22	people severely injured	1
#FEE0D2	20	1	2012-03-20 1	  1 people slightly injured at  LAURIER E / ST DENIS 2012-03-20 21:00	people slightly injured	1
#FEE0D2	20	2	2012-03-20 2	  1 people slightly injured at  GOUIN / PIGEON 2012-03-20 13:34	people slightly injured	1
#FEE0D2	20	3	2012-03-20 3	  1 people slightly injured at 0 CABANA / DESJARDINS N 2012-03-20 7:59	people slightly injured	1
#FEE0D2	20	4	2012-03-20 4	  1 people slightly injured at  20E AV / PISTE CYCLABLE 2012-03-20 14:04	people slightly injured	1
#FEE0D2	20	5	2012-03-20 5	  1 people slightly injured at  BD JUTRAS O / CARTIER 2012-03-20 19:00	people slightly injured	1
#FEE0D2	21	1	2012-03-21 1	  1 people slightly injured at   / SHERBROOKE O ET N-D DE GRACE 2012-03-21 17:30	people slightly injured	1
#FEE0D2	21	2	2012-03-21 2	  1 people slightly injured at  ST HUBERT / ONTARIO 2012-03-21 2:45	people slightly injured	1
#FEE0D2	21	3	2012-03-21 3	  1 people slightly injured at  MAISONNEUVE / ST DENIS 2012-03-21 15:20	people slightly injured	1
#FEE0D2	21	4	2012-03-21 4	  1 people slightly injured at  ROUSSELOT / JARRY 2012-03-21 16:24	people slightly injured	1
#FEE0D2	21	5	2012-03-21 5	  1 people slightly injured at  BELLECHASSE / ST LAURENT 2012-03-21 18:15	people slightly injured	1
#FEE0D2	21	6	2012-03-21 6	  1 people slightly injured at  LAURIER E / BERRI 2012-03-21 	people slightly injured	1
#FEE0D2	21	7	2012-03-21 7	  1 people slightly injured at  AUDOIN / PRIEUR 2012-03-21 21:47	people slightly injured	1
#FEE0D2	21	8	2012-03-21 8	  1 people slightly injured at  MONTGOLFIER / N-D 2012-03-21 17:20	people slightly injured	1
#FEE0D2	21	9	2012-03-21 9	  1 people slightly injured at 1603 RENE GAUTHIER /  2012-03-21 18:40	people slightly injured	1
#FEE0D2	21	10	2012-03-21 10	  1 people slightly injured at  STE ANNE / RICHARD 2012-03-21 0:38	people slightly injured	1
#FEE0D2	21	11	2012-03-21 11	  1 people slightly injured at 220 DE LA SEIGNEURIE O /  2012-03-21 18:00	people slightly injured	1
#FB6A4A	21	12	2012-03-21 12	 1 person severely injured, 0 people slightly injured at  LAURENTIEN / LOUISBOURG 2012-03-21 8:55	people severely injured	1
#FEE0D2	22	1	2012-03-22 1	  1 people slightly injured at  BLEURY / GAUCHETIERE O 2012-03-22 8:41	people slightly injured	1
#FEE0D2	22	2	2012-03-22 2	  1 people slightly injured at   / RACHEL ET HOGAN 2012-03-22 7:54	people slightly injured	1
#FEE0D2	22	3	2012-03-22 3	  1 people slightly injured at  JEAN TALON / BD LACORDAIRE 2012-03-22 12:15	people slightly injured	1
#FEE0D2	22	4	2012-03-22 4	  1 people slightly injured at  LAKESHORE / MORGAN 2012-03-22 12:45	people slightly injured	1
#FEE0D2	22	5	2012-03-22 5	  1 people slightly injured at  BD HARVEY / ST JACQUES 2012-03-22 16:55	people slightly injured	1
#FEE0D2	22	6	2012-03-22 6	  1 people slightly injured at  BELANGER / BD MAURICE 2012-03-22 10:16	people slightly injured	1
#FEE0D2	23	1	2012-03-23 1	  1 people slightly injured at 1984 ST ZOTIQUE E /  2012-03-23 7:58	people slightly injured	1
#FEE0D2	23	2	2012-03-23 2	  1 people slightly injured at  BD ROBIN / 13E RUE 2012-03-23 20:15	people slightly injured	1
#FEE0D2	23	3	2012-03-23 3	  1 people slightly injured at 1125 BD ST RENE O / GREBER 2012-03-23 10:38	people slightly injured	1
#FEE0D2	23	4	2012-03-23 4	  1 people slightly injured at  JEAN PAUL VINCENT / DE LA PROVINCE 2012-03-23 16:30	people slightly injured	1
#FEE0D2	23	5	2012-03-23 5	  1 people slightly injured at  BD CHANTAL / DION 2012-03-23 17:30	people slightly injured	1
#FEE0D2	23	6	2012-03-23 6	  1 people slightly injured at 1250 RG PETIT ST ESPRIT /  2012-03-23 16:40	people slightly injured	1
#FEE0D2	24	1	2012-03-24 1	  1 people slightly injured at   / COTE STE CATHERINE ET DAVAAR 2012-03-24 17:50	people slightly injured	1
#FEE0D2	24	2	2012-03-24 2	  1 people slightly injured at 368 MT ROYAL E / ST DENIS 2012-03-24 13:45	people slightly injured	1
#FEE0D2	25	1	2012-03-25 1	  1 people slightly injured at  DU BARRY / PIERRE LAFONTAINE 2012-03-25 12:56	people slightly injured	1
#FEE0D2	25	2	2012-03-25 2	  1 people slightly injured at 600 BD DES SEIGNEURS /  2012-03-25 19:30	people slightly injured	1
#FEE0D2	25	3	2012-03-25 3	  1 people slightly injured at   / RG POINT DU JOUR N 2012-03-25 14:01	people slightly injured	1
#FEE0D2	25	4	2012-03-25 4	  1 people slightly injured at  STE ANNE / TURCOT 2012-03-25 16:09	people slightly injured	1
