fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2012-05-01 1	  1 people slightly injured at  ONTARIO / VISITATION 2012-05-01 5:15	people slightly injured	1
#FEE0D2	1	2	2012-05-01 2	  1 people slightly injured at  107E RUE / 108E AV 2012-05-01 7:50	people slightly injured	1
#FEE0D2	1	3	2012-05-01 3	  1 people slightly injured at  DE L UNIVERSITE / AV LARIVIERE 2012-05-01 12:20	people slightly injured	1
#FEE0D2	2	1	2012-05-02 1	  1 people slightly injured at  FULLUM / ST JOSEPH 2012-05-02 17:30	people slightly injured	1
#FEE0D2	2	2	2012-05-02 2	  1 people slightly injured at   / BOURGEAU N 2012-05-02 7:40	people slightly injured	1
#FEE0D2	2	3	2012-05-02 3	  1 people slightly injured at  BROAD / DE LA CORSE 2012-05-02 17:37	people slightly injured	1
#FEE0D2	2	4	2012-05-02 4	  1 people slightly injured at  KIMBER / SYDNEY 2012-05-02 15:43	people slightly injured	1
#FEE0D2	2	5	2012-05-02 5	  1 people slightly injured at  RTE EGLISE / GENERAL TREMBLAY 2012-05-02 16:29	people slightly injured	1
#FEE0D2	2	6	2012-05-02 6	  1 people slightly injured at 1380 DU CANOT /  2012-05-02 12:10	people slightly injured	1
#FEE0D2	2	7	2012-05-02 7	  1 people slightly injured at  RG TERREBONNE /  2012-05-02 16:05	people slightly injured	1
#FEE0D2	3	1	2012-05-03 1	  1 people slightly injured at  SHERBROOKE O / WALKLEY 2012-05-03 15:10	people slightly injured	1
#FEE0D2	3	2	2012-05-03 2	  1 people slightly injured at  MAISONNEUVE / METCALF 2012-05-03 8:40	people slightly injured	1
#FEE0D2	3	3	2012-05-03 3	  1 people slightly injured at  COTE STE CATHERINE / MCEACHRAN 2012-05-03 13:50	people slightly injured	1
#FEE0D2	3	4	2012-05-03 4	  1 people slightly injured at  VAN HORNE / QUERBES 2012-05-03 22:30	people slightly injured	1
#FEE0D2	3	5	2012-05-03 5	  1 people slightly injured at  EDOUARD MONTPETIT / LEGARE 2012-05-03 17:30	people slightly injured	1
#FEE0D2	3	6	2012-05-03 6	  1 people slightly injured at 4763 STE ROSE /  2012-05-03 15:04	people slightly injured	1
#FEE0D2	3	7	2012-05-03 7	  2 people slightly injured at 9490 N-D O /  2012-05-03 17:32	people slightly injured	1
#FEE0D2	3	8	2012-05-03 8	  1 people slightly injured at 2000 BD LEBOURGNEUF /  2012-05-03 17:30	people slightly injured	1
#FEE0D2	3	9	2012-05-03 9	  1 people slightly injured at 190 DU ROI /  2012-05-03 11:55	people slightly injured	1
#FEE0D2	4	1	2012-05-04 1	  1 people slightly injured at  ST LOUIS / ST EUSTACHE 2012-05-04 14:20	people slightly injured	1
#FEE0D2	4	2	2012-05-04 2	  1 people slightly injured at  20E AV / PISTE CYCLABLE 2012-05-04 13:30	people slightly injured	1
#FEE0D2	5	1	2012-05-05 1	  1 people slightly injured at  PRIEUR / CUROTTE 2012-05-05 20:30	people slightly injured	1
#FEE0D2	5	2	2012-05-05 2	  1 people slightly injured at  PIE IX / CREMAZIE 2012-05-05 15:40	people slightly injured	1
#FEE0D2	6	1	2012-05-06 1	  1 people slightly injured at  ROCKLAND CH / DRESDEN 2012-05-06 19:34	people slightly injured	1
#FEE0D2	6	2	2012-05-06 2	  1 people slightly injured at  MAPLE / DES GARDENIAS 2012-05-06 16:40	people slightly injured	1
#FEE0D2	6	3	2012-05-06 3	  1 people slightly injured at 1560 DU PHARE /  2012-05-06 15:57	people slightly injured	1
#FEE0D2	7	1	2012-05-07 1	  1 people slightly injured at 3200 COTE STE CATHERINE / DECELLES 2012-05-07 16:18	people slightly injured	1
#FEE0D2	7	2	2012-05-07 2	  1 people slightly injured at  JARRY / BERRI 2012-05-07 21:35	people slightly injured	1
#FEE0D2	7	3	2012-05-07 3	  1 people slightly injured at 405 YORK / STAT 2012-05-07 18:03	people slightly injured	1
#FEE0D2	7	4	2012-05-07 4	  1 people slightly injured at  BD GREBER / DE PTE GATINEAU 2012-05-07 17:54	people slightly injured	1
#FEE0D2	7	5	2012-05-07 5	  1 people slightly injured at  LOGAN / N-D 2012-05-07 10:35	people slightly injured	1
#FEE0D2	7	6	2012-05-07 6	  1 people slightly injured at 1161 CRISTAL /  2012-05-07 18:30	people slightly injured	1
#FEE0D2	7	7	2012-05-07 7	  1 people slightly injured at  BD ST JOSEPH / ST PHILIPPE 2012-05-07 8:10	people slightly injured	1
#FEE0D2	7	8	2012-05-07 8	  1 people slightly injured at  4E AV / 9E RUE 2012-05-07 11:35	people slightly injured	1
#FEE0D2	8	1	2012-05-08 1	  1 people slightly injured at  DE MAISONNEUVE O / WOOD 2012-05-08 8:55	people slightly injured	1
#FEE0D2	8	2	2012-05-08 2	  1 people slightly injured at  MAISONNEUVE / CLAREMONT 2012-05-08 16:59	people slightly injured	1
#FEE0D2	8	3	2012-05-08 3	  1 people slightly injured at   / FRONT ET LASALLE 2012-05-08 7:30	people slightly injured	1
#FEE0D2	8	4	2012-05-08 4	  1 people slightly injured at  BELANGER / ST GEORGES 2012-05-08 20:13	people slightly injured	1
#FEE0D2	8	5	2012-05-08 5	  1 people slightly injured at  DUCHESNEAU / DU PASSAGE 2012-05-08 10:25	people slightly injured	1
#FEE0D2	8	6	2012-05-08 6	  1 people slightly injured at 505 PRICE O /  2012-05-08 18:25	people slightly injured	1
#FB6A4A	8	7	2012-05-08 7	 1 person severely injured, 0 people slightly injured at 185 AV PLANTE / RUELLE A L ARR 2012-05-08 13:50	people severely injured	1
#FEE0D2	9	1	2012-05-09 1	  1 people slightly injured at  111E RUE / 107E AV 2012-05-09 21:30	people slightly injured	1
#FEE0D2	10	1	2012-05-10 1	  1 people slightly injured at  N-D / L AQUEDUC 2012-05-10 9:07	people slightly injured	1
#FEE0D2	10	2	2012-05-10 2	  1 people slightly injured at 191 QUERBES /  2012-05-10 13:00	people slightly injured	1
#FEE0D2	10	3	2012-05-10 3	  1 people slightly injured at  COTE STE CATHERINE / HUDSON 2012-05-10 10:08	people slightly injured	1
#FEE0D2	10	4	2012-05-10 4	  1 people slightly injured at  JEAN TALON / DE GASPE 2012-05-10 8:45	people slightly injured	1
#FEE0D2	10	5	2012-05-10 5	  1 people slightly injured at   /  2012-05-10 9:10	people slightly injured	1
#FEE0D2	10	6	2012-05-10 6	  1 people slightly injured at 1310 MT ROYAL /  2012-05-10 21:45	people slightly injured	1
#FEE0D2	10	7	2012-05-10 7	  1 people slightly injured at  MTEE MONETTE / BD IVAN PAVLOV 2012-05-10 8:00	people slightly injured	1
#FEE0D2	10	8	2012-05-10 8	  1 people slightly injured at  1RE RUE ET A COTE DU 501 RUELLE /  2012-05-10 16:15	people slightly injured	1
#FEE0D2	11	1	2012-05-11 1	  1 people slightly injured at  GIROUARD / SHERBROOKE 2012-05-11 17:22	people slightly injured	1
#FEE0D2	11	2	2012-05-11 2	  1 people slightly injured at  DE L EGLISE / EVANGELINE 2012-05-11 17:30	people slightly injured	1
#FEE0D2	11	3	2012-05-11 3	  1 people slightly injured at  LAURIER / HUTCHISON 2012-05-11 7:19	people slightly injured	1
#FEE0D2	11	4	2012-05-11 4	  1 people slightly injured at  PAPINEAU / ST GREGOIRE 2012-05-11 18:15	people slightly injured	1
#FEE0D2	11	5	2012-05-11 5	  1 people slightly injured at  AV DES PINS O / STE FAMILLE 2012-05-11 6:20	people slightly injured	1
