fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	6	2	2014-11-06 2	  1 people slightly injured at  PIE IX / N-D 2014-11-06 7:45	people slightly injured	1
#FEE0D2	6	3	2014-11-06 3	  1 people slightly injured at  DE LIEGE / DE L ESPLANADE 2014-11-06 17:02	people slightly injured	1
#FEE0D2	6	4	2014-11-06 4	  1 people slightly injured at   / ST LAURENT 2014-11-06 16:30	people slightly injured	1
#FEE0D2	6	5	2014-11-06 5	  1 people slightly injured at   / AUGUSTE 2014-11-06 15:43	people slightly injured	1
#FEE0D2	6	6	2014-11-06 6	  1 people slightly injured at  BD DEUX MONTAGNES / BEAUDOIN 2014-11-06 18:06	people slightly injured	1
#FEE0D2	7	1	2014-11-07 1	  1 people slightly injured at  SHERBROOKE / FULLUM 2014-11-07 13:15	people slightly injured	1
#FEE0D2	7	2	2014-11-07 2	  1 people slightly injured at  RACHEL / ST DOMINIQUE 2014-11-07 18:45	people slightly injured	1
#FEE0D2	7	3	2014-11-07 3	  1 people slightly injured at   / MEILLEUR 2014-11-07 7:57	people slightly injured	1
#FEE0D2	8	1	2014-11-08 1	  1 people slightly injured at  BD DES ALLUMETTIERES / LEDUC 2014-11-08 18:00	people slightly injured	1
#FEE0D2	9	1	2014-11-09 1	  1 people slightly injured at  OUIMET / PISTE CYCLABLE PRES DE MELANCON 2014-11-09 19:10	people slightly injured	1
#FEE0D2	9	2	2014-11-09 2	  1 people slightly injured at  BD LAURIER / RODRIGUE 2014-11-09 17:47	people slightly injured	1
#FEE0D2	10	1	2014-11-10 1	  1 people slightly injured at 12000 CAVENDISH / STIE STAT DU SEARS 2014-11-10 16:39	people slightly injured	1
#FEE0D2	10	2	2014-11-10 2	  1 people slightly injured at  N-D / FRONTENAC 2014-11-10 8:10	people slightly injured	1
#FB6A4A	10	3	2014-11-10 3	 1 person severely injured, 0 people slightly injured at  GD BD / BD PERROT 2014-11-10 9:52	people severely injured	1
#FEE0D2	11	1	2014-11-11 1	  1 people slightly injured at  FACE 543 ONTARIO E / ST HUBERT 2014-11-11 15:15	people slightly injured	1
#FEE0D2	11	2	2014-11-11 2	  1 people slightly injured at  CH EARDLEY / BROOK 2014-11-11 17:27	people slightly injured	1
#FEE0D2	11	3	2014-11-11 3	  1 people slightly injured at  RICHELIEU / CHOQUETTE 2014-11-11 14:49	people slightly injured	1
#FEE0D2	11	4	2014-11-11 4	  1 people slightly injured at  VICTORIA / BD DES VETERANS 2014-11-11 17:30	people slightly injured	1
#FEE0D2	12	1	2014-11-12 1	  1 people slightly injured at  SOURCES DES / CHURCHILL 2014-11-12 	people slightly injured	1
#FEE0D2	12	2	2014-11-12 2	  1 people slightly injured at  18E AV / VICTORIA 2014-11-12 18:35	people slightly injured	1
#FEE0D2	12	3	2014-11-12 3	  1 people slightly injured at  BERNARD / STUART 2014-11-12 7:04	people slightly injured	1
#FEE0D2	12	4	2014-11-12 4	  2 people slightly injured at 3388 TASCHEREAU /  2014-11-12 13:05	people slightly injured	1
#FEE0D2	12	5	2014-11-12 5	  1 people slightly injured at  ST PIERRE / BLAIS 2014-11-12 14:04	people slightly injured	1
#FEE0D2	13	1	2014-11-13 1	  1 people slightly injured at 14365 PIERREFONDS BD /  2014-11-13 8:25	people slightly injured	1
#FEE0D2	13	2	2014-11-13 2	  1 people slightly injured at 481 WILLIBRORD /  2014-11-13 7:40	people slightly injured	1
#FEE0D2	13	3	2014-11-13 3	  1 people slightly injured at  DE LORMIER / GAUTHIER 2014-11-13 5:50	people slightly injured	1
#FEE0D2	13	4	2014-11-13 4	  1 people slightly injured at 900 BONNAVENTURE / BELLEFEUILLE 2014-11-13 17:55	people slightly injured	1
#FEE0D2	13	5	2014-11-13 5	  1 people slightly injured at  BD ST JOSEPH / BD DES ALLUMETTIERES 2014-11-13 20:02	people slightly injured	1
#FEE0D2	13	6	2014-11-13 6	  1 people slightly injured at  SHERBROOKE / FRANCISCAIN 2014-11-13 8:15	people slightly injured	1
#FEE0D2	14	1	2014-11-14 1	  1 people slightly injured at  STE FOY / MC GILL 2014-11-14 17:42	people slightly injured	1
#FEE0D2	14	2	2014-11-14 2	  1 people slightly injured at  DES CASCADES / STE MARIE 2014-11-14 13:42	people slightly injured	1
#FEE0D2	15	1	2014-11-15 1	  1 people slightly injured at 6338 ST JACQUES / A L OPP 2014-11-15 17:35	people slightly injured	1
#FEE0D2	15	2	2014-11-15 2	  1 people slightly injured at  CHABANEL / TOLHURST 2014-11-15 12:55	people slightly injured	1
#FEE0D2	15	3	2014-11-15 3	  1 people slightly injured at  CHERRIER / ST DENIS 2014-11-15 14:20	people slightly injured	1
#FEE0D2	15	4	2014-11-15 4	  1 people slightly injured at  ST ZOTIQUE / 26E AV 2014-11-15 12:30	people slightly injured	1
#FEE0D2	15	5	2014-11-15 5	  1 people slightly injured at  PRDE REDMOND / 118E RUE 2014-11-15 17:55	people slightly injured	1
#FEE0D2	16	1	2014-11-16 1	  1 people slightly injured at  ST ANTOINE / BERRI 2014-11-16 13:50	people slightly injured	1
#FEE0D2	17	1	2014-11-17 1	  1 people slightly injured at  4E AV / CHAMPLAIN 2014-11-17 8:50	people slightly injured	1
#FEE0D2	17	2	2014-11-17 2	  1 people slightly injured at  BRUNET / GOUIN 2014-11-17 12:10	people slightly injured	1
#FEE0D2	20	1	2014-11-20 1	  1 people slightly injured at  ST DENIS / RACHEL E 2014-11-20 18:40	people slightly injured	1
#FEE0D2	21	1	2014-11-21 1	  1 people slightly injured at  BD DUCHESNE / CH DES CARON 2014-11-21 17:27	people slightly injured	1
#FB6A4A	21	2	2014-11-21 2	 1 person severely injured, 0 people slightly injured at 2950  /  2014-11-21 15:23	people severely injured	1
#FEE0D2	24	1	2014-11-24 1	  1 people slightly injured at  QUEEN MARY / ELLENDALE 2014-11-24 10:14	people slightly injured	1
#FEE0D2	24	2	2014-11-24 2	  1 people slightly injured at  KENSINGTON / GODFREY 2014-11-24 19:05	people slightly injured	1
#FEE0D2	24	3	2014-11-24 3	  1 people slightly injured at  PAPINEAU / ONTARIO 2014-11-24 15:15	people slightly injured	1
#FEE0D2	24	4	2014-11-24 4	  1 people slightly injured at   /  2014-11-24 15:40	people slightly injured	1
#FEE0D2	24	5	2014-11-24 5	  1 people slightly injured at  BD JACQUES CARTIER E / CH CHAMBLY 2014-11-24 10:30	people slightly injured	1
#FEE0D2	26	1	2014-11-26 1	  1 people slightly injured at  6E AV / JARRY 2014-11-26 17:12	people slightly injured	1
#FEE0D2	26	2	2014-11-26 2	  1 people slightly injured at  LAPINIERE / ALAIN 2014-11-26 11:10	people slightly injured	1
#FEE0D2	26	3	2014-11-26 3	  1 people slightly injured at  BREBEUF / BD ST LAURENT 2014-11-26 21:05	people slightly injured	1
#FEE0D2	27	1	2014-11-27 1	  1 people slightly injured at  COTE STE CATHERINE / CLAUDE CHAMPAGNE 2014-11-27 17:29	people slightly injured	1
#A50F15	27	2	2014-11-27 2	1 death,  0 people slightly injured at  NAZARETH / WELLINGTON 2014-11-27 9:11	deaths	1
#FEE0D2	28	1	2014-11-28 1	  1 people slightly injured at  VICTORIA / MACKENZIE 2014-11-28 11:45	people slightly injured	1
#FEE0D2	29	1	2014-11-29 1	  1 people slightly injured at  GUY / 19E AV 2014-11-29 17:43	people slightly injured	1
