fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	4	3	2014-08-04 3	  1 people slightly injured at  DE TILLY / DE TILLY 2014-08-04 19:47	people slightly injured	1
#FEE0D2	4	4	2014-08-04 4	  1 people slightly injured at  SHERBROOKE / CENTRE 2014-08-04 12:09	people slightly injured	1
#FEE0D2	4	5	2014-08-04 5	  1 people slightly injured at  BD MARIE VICTORIN / BD DES ECLUSES 2014-08-04 17:27	people slightly injured	1
#FEE0D2	4	6	2014-08-04 6	  1 people slightly injured at  GD AL E ET GEORGE VI /  2014-08-04 14:33	people slightly injured	1
#FEE0D2	4	7	2014-08-04 7	  1 people slightly injured at 1317 AV MAGUIRE /  2014-08-04 14:50	people slightly injured	1
#FEE0D2	4	8	2014-08-04 8	  1 people slightly injured at  DES CHEMINOTS / VIAU 2014-08-04 11:26	people slightly injured	1
#FEE0D2	4	9	2014-08-04 9	  1 people slightly injured at 1860 RTE 122 / BD ST CHARLES 2014-08-04 21:10	people slightly injured	1
#FEE0D2	4	10	2014-08-04 10	  1 people slightly injured at  PICHE / THIBODEAU 2014-08-04 12:50	people slightly injured	1
#FEE0D2	4	11	2014-08-04 11	  1 people slightly injured at 111 BD ALBINY PAQUETTE /  2014-08-04 21:15	people slightly injured	1
#FEE0D2	4	12	2014-08-04 12	  1 people slightly injured at   / CH DU SITE 2014-08-04 16:15	people slightly injured	1
#FB6A4A	4	13	2014-08-04 13	 1 person severely injured, 0 people slightly injured at  DEBIGARRE / DE LA GARE 2014-08-04 13:40	people severely injured	1
#FEE0D2	5	1	2014-08-05 1	  1 people slightly injured at  STE ANGELE / ST MAURICE 2014-08-05 17:53	people slightly injured	1
#FEE0D2	5	2	2014-08-05 2	  1 people slightly injured at  TASCHEREAU / ROME 2014-08-05 13:50	people slightly injured	1
#FEE0D2	5	3	2014-08-05 3	  1 people slightly injured at  BD MASCOUCHE / LAPOINTE 2014-08-05 12:15	people slightly injured	1
#FEE0D2	5	4	2014-08-05 4	  1 people slightly injured at  BAGOT / BAYARD 2014-08-05 16:00	people slightly injured	1
#FB6A4A	5	5	2014-08-05 5	 1 person severely injured, 0 people slightly injured at  ST HUBERT / STE CECILE 2014-08-05 13:48	people severely injured	1
#FEE0D2	6	1	2014-08-06 1	  1 people slightly injured at  WOODLAND / LA VERENDRYE 2014-08-06 13:55	people slightly injured	1
#FEE0D2	6	2	2014-08-06 2	  1 people slightly injured at  ADAM / MORGAN 2014-08-06 12:30	people slightly injured	1
#FEE0D2	6	3	2014-08-06 3	  1 people slightly injured at 0 DULUTH E / ST HUBERT 2014-08-06 17:10	people slightly injured	1
#FEE0D2	6	4	2014-08-06 4	  1 people slightly injured at 320 JACQUES CARTIER S / BRAIS 2014-08-06 16:30	people slightly injured	1
#FEE0D2	6	5	2014-08-06 5	  1 people slightly injured at 0 CASTONGUAY / LAVIOLETTE 2014-08-06 8:30	people slightly injured	1
#FEE0D2	6	6	2014-08-06 6	  1 people slightly injured at  DES CHEMINOTS / VIAU 2014-08-06 18:59	people slightly injured	1
#FEE0D2	6	7	2014-08-06 7	  1 people slightly injured at  GIROUARD / CROCHETIERE 2014-08-06 18:02	people slightly injured	1
#FEE0D2	6	8	2014-08-06 8	  1 people slightly injured at 202 1RE AV O /  2014-08-06 21:18	people slightly injured	1
#FEE0D2	6	9	2014-08-06 9	  1 people slightly injured at  BD HARWOOD / ST JEAN BAPTISTE 2014-08-06 17:43	people slightly injured	1
#FEE0D2	6	10	2014-08-06 10	  1 people slightly injured at  49E RUE N / 6E AV 2014-08-06 10:54	people slightly injured	1
#FEE0D2	7	1	2014-08-07 1	  1 people slightly injured at 851 DES MOULINS /  2014-08-07 12:07	people slightly injured	1
#FEE0D2	7	2	2014-08-07 2	  1 people slightly injured at  DE CHATEAUBRIAND / JEAN TALON 2014-08-07 8:40	people slightly injured	1
#FEE0D2	7	3	2014-08-07 3	  1 people slightly injured at   / HOTEL DE VILLE ET DULUTH 2014-08-07 20:30	people slightly injured	1
#FEE0D2	7	4	2014-08-07 4	  1 people slightly injured at  BELANGER / VIAU 2014-08-07 20:35	people slightly injured	1
#FEE0D2	7	5	2014-08-07 5	  1 people slightly injured at  BD LEVESQUE E / ROGER LORTIE 2014-08-07 12:40	people slightly injured	1
#FEE0D2	7	6	2014-08-07 6	  1 people slightly injured at  TASCHEREAU / ERNEST ROCHETTE 2014-08-07 14:43	people slightly injured	1
#FEE0D2	7	7	2014-08-07 7	  1 people slightly injured at 31 SEIGNEURIE E /  2014-08-07 17:01	people slightly injured	1
#FEE0D2	7	8	2014-08-07 8	  1 people slightly injured at  GDE AL / RIV CACHEE 2014-08-07 15:25	people slightly injured	1
#FEE0D2	7	9	2014-08-07 9	  1 people slightly injured at  AV DE L ESPLANADE / MTEE MASSON 2014-08-07 13:20	people slightly injured	1
#FEE0D2	7	10	2014-08-07 10	  1 people slightly injured at   / HENRI BOURASSA ET 59E RUE E 2014-08-07 21:23	people slightly injured	1
#FEE0D2	7	11	2014-08-07 11	  1 people slightly injured at  LAPIERRE / SOMMELIERS 2014-08-07 6:50	people slightly injured	1
#FEE0D2	7	12	2014-08-07 12	  1 people slightly injured at 801 DU S /  2014-08-07 19:15	people slightly injured	1
#FEE0D2	7	13	2014-08-07 13	  1 people slightly injured at  N-D / ROBILLARD 2014-08-07 20:20	people slightly injured	1
#FEE0D2	8	1	2014-08-08 1	  1 people slightly injured at 1350 DU FORT / IMMEUBLE 2014-08-08 14:00	people slightly injured	1
#FEE0D2	8	2	2014-08-08 2	  1 people slightly injured at   / PRES DE L INT 2014-08-08 0:21	people slightly injured	1
#FEE0D2	8	3	2014-08-08 3	  1 people slightly injured at 1600 ST URBAIN /  2014-08-08 7:55	people slightly injured	1
#FEE0D2	8	4	2014-08-08 4	  1 people slightly injured at  N-D / FRONTENAC 2014-08-08 7:00	people slightly injured	1
#FEE0D2	8	5	2014-08-08 5	  1 people slightly injured at  CH DU BORD DE L EAU / JOLIBOURG 2014-08-08 15:22	people slightly injured	1
#FEE0D2	8	6	2014-08-08 6	  1 people slightly injured at  BD ST RENE O / MTE PAIEMENT 2014-08-08 13:10	people slightly injured	1
#FEE0D2	8	7	2014-08-08 7	  1 people slightly injured at 1055 LAFAYETTE / OPP A PNEU CHARTRAND 2014-08-08 9:25	people slightly injured	1
#FEE0D2	8	8	2014-08-08 8	  1 people slightly injured at  CURE POIRIER E / JOYAL 2014-08-08 14:50	people slightly injured	1
#FEE0D2	8	9	2014-08-08 9	  1 people slightly injured at 0 OUIMET / MELANCON 2014-08-08 15:22	people slightly injured	1
#FEE0D2	8	10	2014-08-08 10	  1 people slightly injured at 85 MTEE DE LA BAIE / CH OKA 2014-08-08 17:10	people slightly injured	1
#FEE0D2	8	11	2014-08-08 11	  1 people slightly injured at  LESAGE / BD MASCOUCHE 2014-08-08 19:30	people slightly injured	1
#FEE0D2	8	12	2014-08-08 12	  1 people slightly injured at 290 ST ALEXANDRE /  2014-08-08 15:50	people slightly injured	1
#FB6A4A	8	13	2014-08-08 13	 1 person severely injured, 0 people slightly injured at  BD IBERVLLE / BD BRIEN 2014-08-08 22:29	people severely injured	1
#FEE0D2	9	1	2014-08-09 1	  1 people slightly injured at 2255 PROVOST /  2014-08-09 19:10	people slightly injured	1
#FEE0D2	9	2	2014-08-09 2	  1 people slightly injured at 9038 10E AV / LEGENDRE 2014-08-09 1:55	people slightly injured	1
#FEE0D2	9	3	2014-08-09 3	  1 people slightly injured at  MT ROYAL / HENRI JULIEN 2014-08-09 13:09	people slightly injured	1
#FEE0D2	9	4	2014-08-09 4	  1 people slightly injured at  BELANGER / 13EME AV 2014-08-09 12:05	people slightly injured	1
#FEE0D2	9	5	2014-08-09 5	  1 people slightly injured at 102 LAVAL / DU COUVENT 2014-08-09 16:14	people slightly injured	1
#FEE0D2	9	6	2014-08-09 6	  1 people slightly injured at  TASCHEREAU / CH DE LA RIVE 2014-08-09 18:35	people slightly injured	1
#FEE0D2	9	7	2014-08-09 7	  1 people slightly injured at 2064 BD LAURIER E / PETITCLERC 2014-08-09 9:10	people slightly injured	1
#FEE0D2	10	1	2014-08-10 1	  1 people slightly injured at 4512 DU PARC / MT ROYAL 2014-08-10 20:58	people slightly injured	1
#FEE0D2	10	2	2014-08-10 2	  1 people slightly injured at 5534 PIERRE TETREAUT / SENTENNES 2014-08-10 11:50	people slightly injured	1
#FEE0D2	10	3	2014-08-10 3	  1 people slightly injured at  DE LA PRAIRIE O / DES ORCHIDEES 2014-08-10 20:32	people slightly injured	1
#FEE0D2	10	4	2014-08-10 4	  1 people slightly injured at  ROLLAND THERRIEN / TOULOUSE 2014-08-10 9:20	people slightly injured	1
#FEE0D2	10	5	2014-08-10 5	  1 people slightly injured at 0 FOURNIER / DES PINS 2014-08-10 16:06	people slightly injured	1
#FEE0D2	10	6	2014-08-10 6	  1 people slightly injured at  STE PAULE / ST GEORGES 2014-08-10 21:40	people slightly injured	1
#FEE0D2	10	7	2014-08-10 7	  1 people slightly injured at  VICTORIA / QUEVILLON 2014-08-10 11:15	people slightly injured	1
#FEE0D2	10	8	2014-08-10 8	  1 people slightly injured at  N-D / ST DAMASE 2014-08-10 8:35	people slightly injured	1
#FEE0D2	11	1	2014-08-11 1	  1 people slightly injured at  SHERBROOKE O / REGENT 2014-08-11 16:30	people slightly injured	1
#FEE0D2	11	2	2014-08-11 2	  1 people slightly injured at  CHRISTOPHE COLOMB / ROSEMONT 2014-08-11 23:04	people slightly injured	1
#FEE0D2	11	3	2014-08-11 3	  1 people slightly injured at  HENRI BOURASSA / ALBERT HUDON 2014-08-11 16:50	people slightly injured	1
#FEE0D2	11	4	2014-08-11 4	  1 people slightly injured at  SHERBROOKE / PIERRE BERNARD 2014-08-11 11:45	people slightly injured	1
#FEE0D2	11	5	2014-08-11 5	  1 people slightly injured at   / SHERBROOKE ET GONTHIER 2014-08-11 17:30	people slightly injured	1
#FEE0D2	11	6	2014-08-11 6	  1 people slightly injured at  6E RUE / 8E AV 2014-08-11 11:42	people slightly injured	1
#FEE0D2	11	7	2014-08-11 7	  1 people slightly injured at 77 SHERBROOKE / ST PATRICE O 2014-08-11 12:05	people slightly injured	1
#FEE0D2	11	8	2014-08-11 8	  1 people slightly injured at  BD DE LA GAPPE / BELLEHUMEUR 2014-08-11 10:53	people slightly injured	1
#FEE0D2	11	9	2014-08-11 9	  2 people slightly injured at  5E AV / 1RE RUE 2014-08-11 6:45	people slightly injured	1
#FEE0D2	11	10	2014-08-11 10	  1 people slightly injured at  LARRIVIERE / PERIGNY 2014-08-11 14:20	people slightly injured	1
#FEE0D2	11	11	2014-08-11 11	  1 people slightly injured at 11600 CH ST ROCH /  2014-08-11 12:15	people slightly injured	1
#FEE0D2	11	12	2014-08-11 12	  1 people slightly injured at 8 PRINCIPALE / STAT EPICERIE GROS MORNE 2014-08-11 22:00	people slightly injured	1
#FB6A4A	11	13	2014-08-11 13	 1 person severely injured, 0 people slightly injured at 390 RTE 271 /  2014-08-11 14:00	people severely injured	1
#FEE0D2	12	1	2014-08-12 1	  1 people slightly injured at  ST DENIS / ONTARIO 2014-08-12 1:00	people slightly injured	1
#FEE0D2	12	2	2014-08-12 2	  1 people slightly injured at 1560 SHERBROOKE E /  2014-08-12 10:29	people slightly injured	1
#FEE0D2	12	3	2014-08-12 3	  1 people slightly injured at 0 BD ST LAURENT / GUILBAULT E 2014-08-12 14:25	people slightly injured	1
#FEE0D2	12	4	2014-08-12 4	  1 people slightly injured at  FULLUM / RACHEL 2014-08-12 16:10	people slightly injured	1
#FEE0D2	12	5	2014-08-12 5	  1 people slightly injured at 6134 HENRI BOURASSA /  2014-08-12 9:43	people slightly injured	1
#FEE0D2	12	6	2014-08-12 6	  1 people slightly injured at  BD LE CORBUSIER / MAURICE GAUVIN 2014-08-12 17:30	people slightly injured	1
#FEE0D2	12	7	2014-08-12 7	  1 people slightly injured at 245 SOUMANDE / ENTR DU COMMERCE DOLLARAMA 2014-08-12 15:45	people slightly injured	1
#FEE0D2	12	8	2014-08-12 8	  1 people slightly injured at  L'ORMIERE / CHAUVEAU 2014-08-12 17:48	people slightly injured	1
#FEE0D2	12	9	2014-08-12 9	  1 people slightly injured at 2296 BD MERCURE /  2014-08-12 8:20	people slightly injured	1
#FEE0D2	12	10	2014-08-12 10	  1 people slightly injured at  ST VIATEUR / LAVALTRIE N 2014-08-12 20:38	people slightly injured	1
#FEE0D2	12	11	2014-08-12 11	  1 people slightly injured at 452 ST CHARLES /  2014-08-12 15:32	people slightly injured	1
#FEE0D2	12	12	2014-08-12 12	  1 people slightly injured at 430 GD BD /  2014-08-12 16:15	people slightly injured	1
#FEE0D2	12	13	2014-08-12 13	  1 people slightly injured at 580 AV ST CHARLES / BANQUE DE MTL 2014-08-12 16:08	people slightly injured	1
#FB6A4A	12	14	2014-08-12 14	 1 person severely injured, 0 people slightly injured at   / 1 5 KM AU N INT FOURNIER ET 197 2014-08-12 20:20	people severely injured	1
#FEE0D2	13	1	2014-08-13 1	  1 people slightly injured at  PARC / MT ROYAL 2014-08-13 18:20	people slightly injured	1
#FEE0D2	13	2	2014-08-13 2	  1 people slightly injured at  BD ST RAYMOND / BD DE LA CITE DES JEUNES 2014-08-13 8:05	people slightly injured	1
#FEE0D2	13	3	2014-08-13 3	  1 people slightly injured at   / GAMACHE ET REGNEAULT 2014-08-13 18:15	people slightly injured	1
#FEE0D2	13	4	2014-08-13 4	  1 people slightly injured at   / FACE AU 991 2014-08-13 6:30	people slightly injured	1
#FB6A4A	13	5	2014-08-13 5	 1 person severely injured, 0 people slightly injured at 585 18E AV /  2014-08-13 12:46	people severely injured	1
#FEE0D2	14	1	2014-08-14 1	  1 people slightly injured at  ESPLANADE BERNARD /  2014-08-14 16:10	people slightly injured	1
#FEE0D2	14	2	2014-08-14 2	  1 people slightly injured at 5 BD MONTCLAIR / CORRIDOR DU RAPIBUS 2014-08-14 12:35	people slightly injured	1
#FEE0D2	14	3	2014-08-14 3	  1 people slightly injured at  RTE 132 / 1RE AV 2014-08-14 15:39	people slightly injured	1
#FEE0D2	14	4	2014-08-14 4	  1 people slightly injured at   / 48E AV E 2014-08-14 20:36	people slightly injured	1
#FEE0D2	14	5	2014-08-14 5	  1 people slightly injured at  AV ROYALE / DE L EGLISE 2014-08-14 18:20	people slightly injured	1
#FEE0D2	15	1	2014-08-15 1	  1 people slightly injured at  LAPIERRE / JEAN BRILLON 2014-08-15 14:35	people slightly injured	1
#FEE0D2	15	2	2014-08-15 2	  2 people slightly injured at 617 MORTAGNE /  2014-08-15 22:27	people slightly injured	1
#FEE0D2	15	3	2014-08-15 3	  1 people slightly injured at  UNION / NEVEU 2014-08-15 21:40	people slightly injured	1
#FEE0D2	16	1	2014-08-16 1	  1 people slightly injured at  N-D E / DES VIOLETTES 2014-08-16 12:29	people slightly injured	1
#FEE0D2	16	2	2014-08-16 2	  1 people slightly injured at 1856 BOURGOGNE / EN FACE DU MOTEL MON REPOS 2014-08-16 14:06	people slightly injured	1
#FEE0D2	16	3	2014-08-16 3	  1 people slightly injured at 1941 CH GASCON / CH DES ANGLAIS 2014-08-16 15:30	people slightly injured	1
#FEE0D2	16	4	2014-08-16 4	  1 people slightly injured at  BD ARTHABASKA E / N-D E 2014-08-16 	people slightly injured	1
#FEE0D2	17	1	2014-08-17 1	  1 people slightly injured at  MACDONALD / ISABELLA 2014-08-17 20:20	people slightly injured	1
#FEE0D2	17	2	2014-08-17 2	  1 people slightly injured at  LIEGE / QUERBES 2014-08-17 20:40	people slightly injured	1
#FEE0D2	17	3	2014-08-17 3	  1 people slightly injured at 3320 DANDURAND /  2014-08-17 17:00	people slightly injured	1
#FEE0D2	17	4	2014-08-17 4	  1 people slightly injured at  CH STE MARIE / AV CHATEAUBRIANT 2014-08-17 16:00	people slightly injured	1
#FEE0D2	18	1	2014-08-18 1	  1 people slightly injured at  CREPEAU / LAFRAMBOISE 2014-08-18 19:30	people slightly injured	1
#FEE0D2	18	2	2014-08-18 2	  1 people slightly injured at 1011 MARCHE CENTRAL / ARR RENO DEPOT 2014-08-18 19:35	people slightly injured	1
#FEE0D2	18	3	2014-08-18 3	  1 people slightly injured at  RENE LEVESQUE / STE ELISABETH 2014-08-18 8:30	people slightly injured	1
#FEE0D2	18	4	2014-08-18 4	  1 people slightly injured at 805 MONTROUGEAU /  2014-08-18 12:54	people slightly injured	1
#FEE0D2	18	5	2014-08-18 5	  1 people slightly injured at  STE ROSE / 7E RUE 2014-08-18 13:00	people slightly injured	1
#FEE0D2	18	6	2014-08-18 6	  1 people slightly injured at   / DES CHENAUX ET ST MAURICE 2014-08-18 8:00	people slightly injured	1
#FEE0D2	18	7	2014-08-18 7	  1 people slightly injured at  GDE AL / HOLMES 2014-08-18 12:30	people slightly injured	1
#FEE0D2	18	8	2014-08-18 8	  1 people slightly injured at  BD ADOLPHE CHAPLEAU / 32E AV N 2014-08-18 16:50	people slightly injured	1
#FEE0D2	18	9	2014-08-18 9	  1 people slightly injured at 3280 STE FOY /  2014-08-18 16:57	people slightly injured	1
#FEE0D2	19	1	2014-08-19 1	  1 people slightly injured at 7275 BD GAL D ANJOU /  2014-08-19 18:40	people slightly injured	1
#FEE0D2	19	2	2014-08-19 2	  1 people slightly injured at  DES RECOLLETS / LOUIS PINARD 2014-08-19 22:14	people slightly injured	1
#FEE0D2	19	3	2014-08-19 3	  1 people slightly injured at  9EME RG O / DE NICOLET 2014-08-19 20:20	people slightly injured	1
#FEE0D2	19	4	2014-08-19 4	  1 people slightly injured at  CH COTE ST LOUIS E / DES BOLETS 2014-08-19 13:58	people slightly injured	1
#FEE0D2	19	5	2014-08-19 5	  1 people slightly injured at  MTEE MASSON / CHARTRAND 2014-08-19 11:40	people slightly injured	1
#FEE0D2	19	6	2014-08-19 6	  1 people slightly injured at  CH D OKA / FERE 2014-08-19 23:01	people slightly injured	1
#FEE0D2	19	7	2014-08-19 7	  1 people slightly injured at  DE GAULLE / NAPOLEON PROVOST 2014-08-19 15:00	people slightly injured	1
#FEE0D2	19	8	2014-08-19 8	  1 people slightly injured at   / BD MGR LANGLOIS ET CHASLE 2014-08-19 15:15	people slightly injured	1
#FEE0D2	19	9	2014-08-19 9	  1 people slightly injured at 279 VICTORIA / BD JUTRAS E 2014-08-19 16:20	people slightly injured	1
#FEE0D2	19	10	2014-08-19 10	  1 people slightly injured at   / BETHANY ET HENRI 2014-08-19 13:00	people slightly injured	1
#FEE0D2	19	11	2014-08-19 11	  1 people slightly injured at 200 AV LEONIDAS /  2014-08-19 15:40	people slightly injured	1
#FEE0D2	20	1	2014-08-20 1	  1 people slightly injured at  SHERBROOKE O / AV UNION 2014-08-20 20:47	people slightly injured	1
#FEE0D2	20	2	2014-08-20 2	  1 people slightly injured at  CASGRAIN / FAILLON 2014-08-20 16:15	people slightly injured	1
#FEE0D2	20	3	2014-08-20 3	  1 people slightly injured at  EVERETT / ROUSSELOT 2014-08-20 8:00	people slightly injured	1
#FEE0D2	20	4	2014-08-20 4	  1 people slightly injured at  AV DU PARC / DULUTH 2014-08-20 10:42	people slightly injured	1
#FEE0D2	20	5	2014-08-20 5	  1 people slightly injured at  AUT 15 N / CURE LABELLE 2014-08-20 18:36	people slightly injured	1
#FEE0D2	20	6	2014-08-20 6	  1 people slightly injured at  STE FOY / MARQUETTE 2014-08-20 12:20	people slightly injured	1
#FEE0D2	20	7	2014-08-20 7	  1 people slightly injured at 1720 JACQUES CARTIER E /  2014-08-20 15:11	people slightly injured	1
#FEE0D2	20	8	2014-08-20 8	  1 people slightly injured at  N-D E / AV BELZILE 2014-08-20 14:20	people slightly injured	1
#FEE0D2	20	9	2014-08-20 9	  1 people slightly injured at 1635 RTE 263 S / 11E RG E 2014-08-20 15:15	people slightly injured	1
#FEE0D2	21	1	2014-08-21 1	  1 people slightly injured at  AIRLIE ET LABATT /  2014-08-21 15:05	people slightly injured	1
#FEE0D2	21	2	2014-08-21 2	  1 people slightly injured at  DE LA VERENDRYE / BEAULIEU 2014-08-21 15:47	people slightly injured	1
#FEE0D2	21	3	2014-08-21 3	  1 people slightly injured at  SHERBROOKE E / ST DOMINIQUE 2014-08-21 8:45	people slightly injured	1
#FEE0D2	21	4	2014-08-21 4	  1 people slightly injured at 208 ST ANTOINE / ST FRANCOIS XAVIER 2014-08-21 11:35	people slightly injured	1
#FEE0D2	21	5	2014-08-21 5	  1 people slightly injured at  SHERBROOKE / FRONTENAC 2014-08-21 8:40	people slightly injured	1
#FEE0D2	21	6	2014-08-21 6	  1 people slightly injured at  DORION / ONTARIO 2014-08-21 17:40	people slightly injured	1
#FEE0D2	21	7	2014-08-21 7	  1 people slightly injured at   / ENTR REMEMBRANCE 2014-08-21 11:55	people slightly injured	1
#FEE0D2	21	8	2014-08-21 8	  1 people slightly injured at  VICTORIA / LACOMBE 2014-08-21 15:50	people slightly injured	1
#FEE0D2	21	9	2014-08-21 9	  1 people slightly injured at  F9474 ST MICHEL /  2014-08-21 12:43	people slightly injured	1
#FEE0D2	21	10	2014-08-21 10	  1 people slightly injured at  RACHEL / ST ANDRE 2014-08-21 18:30	people slightly injured	1
#FEE0D2	21	11	2014-08-21 11	  1 people slightly injured at  ROLAND THERRIEN / DE BRUGES 2014-08-21 7:20	people slightly injured	1
#FEE0D2	21	12	2014-08-21 12	  1 people slightly injured at 272 BD D ANJOU /  2014-08-21 14:45	people slightly injured	1
#FEE0D2	21	13	2014-08-21 13	  1 people slightly injured at  MTEE DES PIONNIERS / YVES BLAIS 2014-08-21 5:45	people slightly injured	1
#FEE0D2	21	14	2014-08-21 14	  1 people slightly injured at  SEIGNEURIAL / CLEMENCEAU 2014-08-21 20:30	people slightly injured	1
#FEE0D2	22	1	2014-08-22 1	  1 people slightly injured at 3733 N-D O /  2014-08-22 9:43	people slightly injured	1
#FEE0D2	22	2	2014-08-22 2	  1 people slightly injured at  HOLT / MALLET 2014-08-22 	people slightly injured	1
#FEE0D2	22	3	2014-08-22 3	  1 people slightly injured at  SHERBROOKE / 40IEME AV 2014-08-22 13:49	people slightly injured	1
#FEE0D2	22	4	2014-08-22 4	  1 people slightly injured at   / THIBEAU ET CHAMBERLAND 2014-08-22 16:14	people slightly injured	1
#FEE0D2	22	5	2014-08-22 5	  1 people slightly injured at  PRINCIPALE / JOHNSON 2014-08-22 19:21	people slightly injured	1
#FEE0D2	22	6	2014-08-22 6	  1 people slightly injured at  BD MAPLE GROVE / DE LA COUTURIERE 2014-08-22 11:15	people slightly injured	1
#FEE0D2	22	7	2014-08-22 7	  1 people slightly injured at  CH STE FOY / LE PREMONT 2014-08-22 23:18	people slightly injured	1
#FEE0D2	22	8	2014-08-22 8	  1 people slightly injured at  CH DES PATRIOTES / COTEAU DE SABLE 2014-08-22 11:00	people slightly injured	1
#FEE0D2	22	9	2014-08-22 9	  1 people slightly injured at  BD ST JOSEPH / ST GERARD 2014-08-22 16:15	people slightly injured	1
#FEE0D2	22	10	2014-08-22 10	  1 people slightly injured at   / AV ST JEAN BAPTISTE O ET STE BRIGI 2014-08-22 15:03	people slightly injured	1
#FEE0D2	22	11	2014-08-22 11	  1 people slightly injured at 199 2E RUE E /  2014-08-22 14:10	people slightly injured	1
#A50F15	22	12	2014-08-22 12	1 death,  0 people slightly injured at  COUSINEAU / PACIFIQUE 2014-08-22 19:02	deaths	1
#FEE0D2	23	1	2014-08-23 1	  1 people slightly injured at 1970 STE CATHERINE O / DORION 2014-08-23 9:54	people slightly injured	1
#FEE0D2	23	2	2014-08-23 2	  1 people slightly injured at  BD ST JOSEPH / ST PIERRE 2014-08-23 13:45	people slightly injured	1
#FEE0D2	23	3	2014-08-23 3	  1 people slightly injured at 2166 RTE 112 EN FACE DE /  2014-08-23 10:00	people slightly injured	1
#FB6A4A	23	4	2014-08-23 4	 1 person severely injured, 0 people slightly injured at  HENRI BOURASSA / CHRISTOPHE COLOMB 2014-08-23 	people severely injured	1
#FEE0D2	24	1	2014-08-24 1	  1 people slightly injured at 5152 DE VERDUN /  2014-08-24 20:40	people slightly injured	1
#FEE0D2	24	2	2014-08-24 2	  1 people slightly injured at  GOUIN / FERNAND GAUTHIER 2014-08-24 12:07	people slightly injured	1
#FEE0D2	24	3	2014-08-24 3	  1 people slightly injured at  HOCHELAGA / BRUXELLE 2014-08-24 16:15	people slightly injured	1
#FEE0D2	24	4	2014-08-24 4	  1 people slightly injured at 4249 LEVESQUE O /  2014-08-24 19:31	people slightly injured	1
#FEE0D2	24	5	2014-08-24 5	  1 people slightly injured at  MERRY N / VALIQUETTE 2014-08-24 13:42	people slightly injured	1
