x	y	group
-73.589452427192	45.5040130811875	951
-73.5892103547019	45.5040592570618	951
-73.5867130441607	45.5104386747881	952
-73.5864612113321	45.5102397159905	952
-73.5859976629792	45.509924983877	952
-73.5853078475109	45.5093044962001	952
-73.5850606143542	45.5090436283138	952
-73.584857582055	45.5087481541388	952
-73.5847640310017	45.5085562503478	952
-73.5847373804652	45.508328604755	952
-73.5847051231404	45.5081221455966	952
-73.5844221775994	45.5074553382439	952
-73.5844252196158	45.5073334009721	952
-73.5844900499222	45.5068227669601	952
-73.5846328129638	45.5061304260553	952
-73.5847337462436	45.505734730755	952
-73.5848506366733	45.505327554894	952
-73.5848798329154	45.5051677588343	952
-73.5848700671716	45.5050790789571	952
-73.5847517769845	45.5048054221485	952
-73.5847562953658	45.5046938942274	952
-73.5847643383621	45.5046031604469	952
-73.5848527251658	45.5044363106448	952
-73.585159595772	45.5041429417998	952
-73.5853718279024	45.5039391920493	952
-73.5855612138091	45.503701943698	952
-73.5858422434099	45.5033499071293	952
-73.5861753102891	45.5029771051359	952
-73.5864102605292	45.5027514315477	952
-73.5865341430403	45.5026226904738	952
-73.5867005785989	45.5023719250746	952
-73.5868332306198	45.5022036606975	952
-73.5870141053331	45.5020565129943	952
-73.5872660827148	45.5019319335035	952
-73.5873803731909	45.5018259992652	952
-73.5875257262051	45.5016293081614	952
-73.5848343237981	45.5146334698119	953
-73.5848915752904	45.5145724157336	953
-73.5853491874545	45.5147848223399	953
-73.5854667601375	45.5146648941584	953
-73.5855779616716	45.5146628571118	953
-73.5860532369746	45.5147455593353	953
-73.5865556326654	45.5148963761398	953
-73.5870584736876	45.5150470104998	953
-73.5875561922159	45.5151189141395	953
-73.5883759889632	45.5150823972515	953
-73.588658535668	45.5150939389615	953
-73.5895590502516	45.515235849296	953
-73.5897682445122	45.5152379741052	953
-73.5899013197561	45.5152091215562	953
-73.590075075073	45.515144855966	953
-73.5901631426433	45.5150829704534	953
-73.5901893249055	45.5149877621456	953
-73.5901917052713	45.5149044547541	953
-73.5901512415603	45.5148401891727	953
-73.5900084292306	45.5147616423009	953
-73.5890055651202	45.5144185924291	953
-73.5888493071328	45.5143228360647	953
-73.5886699143759	45.5141415521894	953
-73.5885148481442	45.513892866079	953
-73.5883101500974	45.5136286628226	953
-73.5881078324859	45.5134715690887	953
-73.587915354065	45.513374340615	953
-73.5869745556577	45.512881941225	953
-73.586462105413	45.5124992240187	953
-73.586041458236	45.512148329819	953
-73.5858313308394	45.5119612731306	953
-73.5854781618675	45.5116550088806	953
-73.5851977948787	45.5112476560406	953
-73.5849207328877	45.5109747300316	953
-73.5848421859281	45.5109128447002	953
-73.5848310113285	45.5108459506724	953
-73.5848850296855	45.510734329026	953
-73.5849826183519	45.510705766478	953
-73.5850663825463	45.5106938922426	953
-73.585151613213	45.510746230093	953
-73.5852668756741	45.51085058988	953
-73.5856919520677	45.5112341646568	953
-73.5860359672872	45.511586740562	953
-73.5861589115459	45.5116750698105	953
-73.5863913558683	45.5118038084107	953
-73.5865077589791	45.5118669614417	953
-73.5871295305107	45.5120666213989	953
-73.5876200734183	45.5121973185857	953
-73.5459016774578	45.5261198983975	1026
-73.5458212031975	45.5260917475532	1026
-73.5456962893804	45.5260785397147	1026
-73.5449468394078	45.5306933591734	1030
-73.5442477029478	45.5304382774528	1030
-73.5833302771842	45.5162650364033	1031
-73.5856714067746	45.5173205416862	1031
-73.538352410435	45.4744171510443	1032
-73.5383742174216	45.4745760299721	1032
-73.538448983931	45.4746912950055	1032
-73.5386078627583	45.4747629463027	1032
-73.5387449347401	45.4748127905641	1032
-73.5388228163884	45.4748252516179	1032
-73.5389214985857	45.4748397300386	1032
-73.5390907191752	45.4748711812061	1032
-73.5392215712458	45.4748750959407	1032
-73.5393243752465	45.474803444834	1032
-73.5394116028649	45.474632104838	1032
-73.5394365249253	45.4745106092694	1032
-73.5394707928649	45.4744202663729	1032
-73.5395424440822	45.4743704220645	1032
-73.5396359023964	45.4743641915348	1032
-73.5397075536442	45.4743891136358	1032
-73.5398072421887	45.4744701106948	1032
-73.5398664325188	45.4745822604897	1032
-73.5399443141738	45.4746663727919	1032
-73.5400315417699	45.4746694880588	1032
-73.5401281151735	45.4745853757766	1032
-73.5402994551976	45.4745324161839	1032
-73.5405019478215	45.4745043786468	1032
-73.5408913565611	45.4743859983512	1032
-73.5409785842558	45.474326808266	1032
-73.5410284286178	45.4742582723268	1032
-73.5410440049416	45.4741803905113	1032
-73.5409941606312	45.4740651254145	1032
-73.5404427576213	45.4734171490304	1032
-73.5396514787418	45.4725573340769	1032
-73.5515755235181	45.4908439284479	1068
-73.5517852973529	45.490851250017	1068
-73.5492134766074	45.4900590376033	1072
-73.5492848332548	45.4900696890877	1072
-73.5493518302456	45.4901001826924	1072
-73.5494538414957	45.4901581837313	1072
-73.5495354150577	45.4902049726658	1072
-73.549606635092	45.4902406026787	1072
-73.549717857853	45.4902832268497	1072
-73.5498112153771	45.4903019620835	1072
-73.5499687018345	45.4903139338043	1072
-73.5500121243791	45.4903114370505	1072
-73.5501889283109	45.4903375683635	1072
-73.550323432077	45.490389832389	1072
-73.5504585064231	45.4904420720378	1072
-73.5505934532614	45.4904941556563	1072
-73.5508016646532	45.4905750146391	1072
-73.5511884234028	45.4907473417794	1072
-73.5512708425714	45.4907879711121	1072
-73.5513654265245	45.4908182531303	1072
-73.5515245238804	45.4908422379178	1072
-73.5515755235181	45.4908439284479	1072
-73.5473109232875	45.4706919990258	1073
-73.5474040471742	45.4707004335103	1073
-73.547542645732	45.4707117617388	1073
-73.5923146360387	45.5333550571569	1074
-73.5924606071809	45.5332358357057	1074
-73.592845832378	45.5329168490219	1074
-73.5462205682345	45.4698981125856	1087
-73.5462246440137	45.4698829549914	1087
-73.5462383746492	45.4698350012931	1087
-73.5462978360036	45.4696839166926	1087
-73.5463198248628	45.4696294884312	1087
-73.546362720638	45.4694668653027	1087
-73.5463969745284	45.4693368338547	1087
-73.5464148631805	45.4693119036951	1087
-73.5464510831059	45.4692884473133	1087
-73.546535593926	45.469254070431	1087
-73.5465871928068	45.4692270582607	1087
-73.5466194475886	45.4691987764386	1087
-73.5466359675032	45.469168587666	1087
-73.5466405821733	45.4691490568327	1087
-73.5466378964771	45.4690394511219	1087
-73.5466434894699	45.4689794384227	1087
-73.5310070421681	45.5524752676133	1435
-73.5311089277066	45.5524000539828	1435
-73.5311769171894	45.5523533457368	1435
-73.531210989027	45.5523135547512	1435
-73.5312576538445	45.5522402013964	1435
-73.5313093511227	45.5521693733456	1435
-73.5313781855422	45.5521071622709	1435
-73.5314688537913	45.5520441855878	1435
-73.5315246782102	45.5519826878321	1435
-73.5315586506322	45.5519377454025	1435
-73.531593058383	45.5518178673427	1435
-73.531611610265	45.5517002735185	1435
-73.5316435588707	45.5516104667209	1435
-73.5316739446368	45.5515518209255	1435
-73.5381979812696	45.5405498709027	1448
-73.5383301847056	45.5405302333586	1448
-73.5385845499461	45.5404981514403	1448
-73.5386765414958	45.5404828010106	1448
-73.5387306826535	45.5404645486967	1448
-73.5387942514175	45.5404239841584	1448
-73.5392711240108	45.5398554371635	1448
-73.5393815464447	45.5397173395105	1448
-73.5394268950695	45.5396222873254	1448
-73.5394811154036	45.5394891573733	1448
-73.5395168348269	45.5393967702904	1448
-73.5395533800369	45.5393405986206	1448
-73.5396110831253	45.5392785326372	1448
-73.5398630644216	45.5390710963767	1448
-73.5404436575058	45.5386329842059	1448
-73.5404721752177	45.538608731837	1448
-73.5405027060576	45.5385639325524	1448
-73.5407924419167	45.5381041949794	1448
-73.5409291363636	45.537930499477	1448
-73.5413698261673	45.5374121372838	1448
-73.5415537759253	45.5371988908935	1448
-73.5416668555331	45.5370252322762	1448
-73.5417135017883	45.5369439794832	1448
-73.5353115573767	45.5456296725598	1451
-73.5354046980405	45.5454863527266	1451
-73.5349779495538	45.5463466196	1459
-73.5350445263693	45.5462169954687	1459
-73.5346198607252	45.5473054686802	1462
-73.5347333633642	45.5471775570808	1462
-73.5335206916297	45.5479639950483	1473
-73.5336502908003	45.5476948146947	1473
-73.5328630620866	45.5497497233425	1484
-73.5330877309148	45.5494931980748	1484
-73.5331416683315	45.549416473617	1484
-73.5318411378713	45.5509867917491	1495
-73.5320819085528	45.5508173914961	1495
-73.532159160217	45.5507517614514	1495
-73.5322118517837	45.5506965184528	1495
-73.5322501540013	45.5506352807988	1495
-73.5322783330116	45.5505789840665	1495
-73.5280784093802	45.55438965	1501
-73.5281416683982	45.55438965	1501
-73.5282210102417	45.55438965	1501
-73.5283703068328	45.55438965	1501
-73.5284018320651	45.55438965	1501
-73.5284126651533	45.55438965	1501
-73.5284024374265	45.55438965	1501
-73.5283819468701	45.55438965	1501
-73.5274946368356	45.55438965	1510
-73.5275220861411	45.55438965	1510
-73.5275504114295	45.55438965	1510
-73.5275671734862	45.55438965	1510
-73.527574973308	45.55438965	1510
-73.5275843182072	45.55438965	1510
-73.5276068025306	45.55438965	1510
-73.5276217036783	45.55438965	1510
-73.5276468680453	45.55438965	1510
-73.527792732739	45.55438965	1510
-73.5278842400086	45.55438965	1510
-73.5279865795221	45.55438965	1510
-73.5281390373456	45.55438965	1510
-73.5281937464367	45.55438965	1510
-73.5282053561473	45.55438965	1510
-73.5282004496114	45.55438965	1510
-73.5281726330621	45.55438965	1510
-73.5280306594143	45.55438965	1510
