fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2013-01-01 1	  1 people slightly injured at  ROLAND THERRIEN / CURE POIRIER E 2013-01-01 13:12	people slightly injured	1
#FEE0D2	15	1	2013-01-15 1	  1 people slightly injured at  SEMINAIRE N / FOCH 2013-01-15 15:00	people slightly injured	1
#FEE0D2	16	1	2013-01-16 1	  1 people slightly injured at 1200 BD DE LA CONCORDE E / AMPERE 2013-01-16 8:00	people slightly injured	1
#FEE0D2	18	1	2013-01-18 1	  1 people slightly injured at  ST LAURENT / DES PINS 2013-01-18 19:00	people slightly injured	1
#FEE0D2	25	1	2013-01-25 1	  1 people slightly injured at  MAISONNEUVE / UNION 2013-01-25 15:30	people slightly injured	1
#FEE0D2	30	1	2013-01-30 1	  1 people slightly injured at 2738 ST CHARLES FACE AU /  2013-01-30 10:00	people slightly injured	1
