fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	21	4	2013-04-21 4	  1 people slightly injured at  RACETTE / DE TREFLE 2013-04-21 15:48	people slightly injured	1
#FEE0D2	22	1	2013-04-22 1	  1 people slightly injured at 14365 BD PIERREFONDS FACE /  2013-04-22 12:00	people slightly injured	1
#FEE0D2	22	2	2013-04-22 2	  1 people slightly injured at  CH HERRON / AV DORVAL 2013-04-22 21:38	people slightly injured	1
#FEE0D2	22	3	2013-04-22 3	  1 people slightly injured at  DUMONT / DUHAMEL 2013-04-22 16:00	people slightly injured	1
#FB6A4A	22	4	2013-04-22 4	 1 person severely injured, 0 people slightly injured at  HOTEL DE VILLE / SHERBROOKE 2013-04-22 13:45	people severely injured	1
#FEE0D2	23	1	2013-04-23 1	  1 people slightly injured at  RACHEL / PAPINEAU 2013-04-23 16:05	people slightly injured	1
#FEE0D2	23	2	2013-04-23 2	  1 people slightly injured at 3627 STE ROSE O / MTEE MONTROUGEAU 2013-04-23 17:05	people slightly injured	1
#FEE0D2	23	3	2013-04-23 3	  1 people slightly injured at  STE ANNE / BOURASSA 2013-04-23 21:00	people slightly injured	1
#FB6A4A	23	4	2013-04-23 4	 1 person severely injured, 0 people slightly injured at 3800 QUEEN MARY STAT FACE AU /  2013-04-23 15:15	people severely injured	1
#FEE0D2	24	1	2013-04-24 1	  1 people slightly injured at  ST URBAIN / ONTARIO 2013-04-24 8:20	people slightly injured	1
#FEE0D2	24	2	2013-04-24 2	  1 people slightly injured at  BD BEACONSFIELD / MANRESA O 2013-04-24 14:40	people slightly injured	1
#FEE0D2	24	3	2013-04-24 3	  1 people slightly injured at 105 MONCHAMP /  2013-04-24 15:46	people slightly injured	1
#FEE0D2	24	4	2013-04-24 4	  1 people slightly injured at  3E AV / 16E RUE 2013-04-24 20:00	people slightly injured	1
#FEE0D2	24	5	2013-04-24 5	  1 people slightly injured at  BOIS FRANC N / BIGARRE 2013-04-24 14:18	people slightly injured	1
#FB6A4A	24	6	2013-04-24 6	 1 person severely injured, 0 people slightly injured at  DE BORDEAUX / AV DU MT ROYAL E 2013-04-24 8:50	people severely injured	1
#FEE0D2	25	1	2013-04-25 1	  1 people slightly injured at 367 GDE COTE / STAT 2013-04-25 12:55	people slightly injured	1
#FEE0D2	26	1	2013-04-26 1	  1 people slightly injured at  ST PIERRE / BERGE DU CANAL 2013-04-26 12:40	people slightly injured	1
#FEE0D2	26	2	2013-04-26 2	  1 people slightly injured at  STE CATHERINE E / BERGER 2013-04-26 21:25	people slightly injured	1
#FEE0D2	26	3	2013-04-26 3	  1 people slightly injured at  FRONTENAC / N-D 2013-04-26 22:39	people slightly injured	1
#FEE0D2	26	4	2013-04-26 4	  1 people slightly injured at   / LOGAN ET PANET 2013-04-26 0:10	people slightly injured	1
#FEE0D2	26	5	2013-04-26 5	  1 people slightly injured at 1530 VICTORIA /  2013-04-26 18:15	people slightly injured	1
#FEE0D2	26	6	2013-04-26 6	  1 people slightly injured at  ST JACQUES O / TURGEON 2013-04-26 21:03	people slightly injured	1
#FEE0D2	26	7	2013-04-26 7	  1 people slightly injured at  SICOTTE / CHOQUETTE 2013-04-26 21:04	people slightly injured	1
#FEE0D2	26	8	2013-04-26 8	  1 people slightly injured at 150 N-D E /  2013-04-26 13:05	people slightly injured	1
#FB6A4A	26	9	2013-04-26 9	 1 person severely injured, 0 people slightly injured at  BD MALONEY O / MAIN 2013-04-26 21:15	people severely injured	1
#FEE0D2	27	1	2013-04-27 1	  1 people slightly injured at  AV DECELLES / AV LINTON 2013-04-27 17:00	people slightly injured	1
#FEE0D2	27	2	2013-04-27 2	  1 people slightly injured at   / BOYER ET BELLECHASSE 2013-04-27 16:39	people slightly injured	1
#FEE0D2	27	3	2013-04-27 3	  1 people slightly injured at  41E AV / SEGUIN 2013-04-27 18:55	people slightly injured	1
#FEE0D2	27	4	2013-04-27 4	  1 people slightly injured at  HETRIERE / BRUCHESI 2013-04-27 14:00	people slightly injured	1
#FB6A4A	27	5	2013-04-27 5	 1 person severely injured, 0 people slightly injured at  JOHN KANE / ANNE GAGNIER 2013-04-27 13:54	people severely injured	1
#FEE0D2	28	1	2013-04-28 1	  1 people slightly injured at  8E RUE ENTR DU MC DONALD /  2013-04-28 18:05	people slightly injured	1
#FEE0D2	28	2	2013-04-28 2	  2 people slightly injured at  DE LANAUDIERE / BEAUDRY S 2013-04-28 19:09	people slightly injured	1
#FEE0D2	28	3	2013-04-28 3	  1 people slightly injured at 220 ST GABRIEL / ROYAL 2013-04-28 11:00	people slightly injured	1
#FEE0D2	29	1	2013-04-29 1	  1 people slightly injured at  SOMERLED / O BRYAN 2013-04-29 16:05	people slightly injured	1
#FEE0D2	29	2	2013-04-29 2	  1 people slightly injured at   / PEEL ET RENE LEVESQUE 2013-04-29 9:45	people slightly injured	1
#FEE0D2	29	3	2013-04-29 3	  1 people slightly injured at 5037 PONSARD /  2013-04-29 12:56	people slightly injured	1
#FEE0D2	29	4	2013-04-29 4	  1 people slightly injured at  ST DENIS / ROSEMONT 2013-04-29 0:30	people slightly injured	1
#FEE0D2	29	5	2013-04-29 5	  1 people slightly injured at  BEAUBIEN / FRANCOIS BOIVIN 2013-04-29 13:25	people slightly injured	1
#FEE0D2	29	6	2013-04-29 6	  1 people slightly injured at 230 N-D / DE BIENVILLE 2013-04-29 13:59	people slightly injured	1
#A50F15	29	7	2013-04-29 7	1 death,  0 people slightly injured at   / 165 RTE 343 2013-04-29 16:20	deaths	1
