fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2014-10-01 1	  1 people slightly injured at 10280 CH DE LA COTE DE LIESSE /  2014-10-01 17:15	people slightly injured	1
#FEE0D2	1	2	2014-10-01 2	  1 people slightly injured at  QUEEN MARY / GATINEAU 2014-10-01 8:50	people slightly injured	1
#FEE0D2	1	3	2014-10-01 3	  1 people slightly injured at  DROLET / FAILLON 2014-10-01 2:30	people slightly injured	1
#FEE0D2	1	4	2014-10-01 4	  1 people slightly injured at  RACHEL / BOURBONNIERE 2014-10-01 18:02	people slightly injured	1
#FEE0D2	1	5	2014-10-01 5	  1 people slightly injured at 1455 DE L AVENIR / BD SOUVENIR 2014-10-01 12:23	people slightly injured	1
#FEE0D2	1	6	2014-10-01 6	  1 people slightly injured at  LECLERC O / ST CHARLES N 2014-10-01 16:18	people slightly injured	1
#FEE0D2	1	7	2014-10-01 7	  1 people slightly injured at  JACQUES CARTIER O / MAISONNEUVE 2014-10-01 17:10	people slightly injured	1
#FEE0D2	1	8	2014-10-01 8	  1 people slightly injured at  JACQUES CARTIER E / CH DU TREMBLAY 2014-10-01 17:21	people slightly injured	1
#FEE0D2	1	9	2014-10-01 9	  1 people slightly injured at   / MAISONNEUVE ET L ECUYER 2014-10-01 7:58	people slightly injured	1
#FEE0D2	1	10	2014-10-01 10	  1 people slightly injured at 0 DU PALAIS / PISTE CYCLABLE 2014-10-01 8:00	people slightly injured	1
#FEE0D2	1	11	2014-10-01 11	  1 people slightly injured at  JACQUES CREPEAULT / FATIMA 2014-10-01 17:56	people slightly injured	1
#FEE0D2	1	12	2014-10-01 12	  1 people slightly injured at 410 GD BD / BD DON QUICHOTTE 2014-10-01 16:20	people slightly injured	1
#FEE0D2	1	13	2014-10-01 13	  1 people slightly injured at  ST CHARLES / LEGER 2014-10-01 	people slightly injured	1
#FEE0D2	1	14	2014-10-01 14	  1 people slightly injured at  DE LA FABRIQUE / BD BEGIN 2014-10-01 8:35	people slightly injured	1
#FEE0D2	2	1	2014-10-02 1	  1 people slightly injured at  ST CHARLES / MAHER 2014-10-02 19:04	people slightly injured	1
#FEE0D2	2	2	2014-10-02 2	  1 people slightly injured at  STE ANNE / MAPLE 2014-10-02 18:15	people slightly injured	1
#FEE0D2	2	3	2014-10-02 3	  1 people slightly injured at 56 STE ANNE / MONTREAL 2014-10-02 16:25	people slightly injured	1
#FEE0D2	2	4	2014-10-02 4	  1 people slightly injured at  ST PAUL / SALLABERRY 2014-10-02 17:41	people slightly injured	1
#FEE0D2	2	5	2014-10-02 5	  1 people slightly injured at  ADOLPHE CHAPLEAU BD / 36E AV 2014-10-02 16:46	people slightly injured	1
#FEE0D2	2	6	2014-10-02 6	  1 people slightly injured at  BD DEUX MONTAGNES / ANTONIN CAMPEAU 2014-10-02 22:17	people slightly injured	1
#FEE0D2	2	7	2014-10-02 7	  1 people slightly injured at  52E RUE O / 2E AV 2014-10-02 15:24	people slightly injured	1
#FEE0D2	2	8	2014-10-02 8	  1 people slightly injured at  BD STE ANNE / BABY 2014-10-02 16:10	people slightly injured	1
#FEE0D2	2	9	2014-10-02 9	  1 people slightly injured at  DE LA GARE / 781 BD LAURENTIDES 2014-10-02 12:42	people slightly injured	1
#FEE0D2	3	1	2014-10-03 1	  1 people slightly injured at  ST PATRICK / DE MONTMORENCY 2014-10-03 16:14	people slightly injured	1
#FEE0D2	3	2	2014-10-03 2	  1 people slightly injured at  DE MAISONNEUVE / PLESSIS 2014-10-03 18:17	people slightly injured	1
#FEE0D2	3	3	2014-10-03 3	  1 people slightly injured at  ONTARIO / HOGAN 2014-10-03 19:15	people slightly injured	1
#FEE0D2	3	4	2014-10-03 4	  1 people slightly injured at  DES RECOLLETS / DE COURVAL 2014-10-03 17:01	people slightly injured	1
#FEE0D2	3	5	2014-10-03 5	  1 people slightly injured at  SHERBROOKE / CALIXA LAVALLEE 2014-10-03 15:50	people slightly injured	1
#FEE0D2	3	6	2014-10-03 6	  1 people slightly injured at 243 MTEE PAIEMENT /  2014-10-03 12:44	people slightly injured	1
#FEE0D2	3	7	2014-10-03 7	  1 people slightly injured at   / D ASSIGNY 2014-10-03 8:14	people slightly injured	1
#FEE0D2	3	8	2014-10-03 8	  1 people slightly injured at  DIJON / DAUPHINE 2014-10-03 12:55	people slightly injured	1
#FEE0D2	3	9	2014-10-03 9	  1 people slightly injured at 5427 TETREAULT /  2014-10-03 7:50	people slightly injured	1
#FEE0D2	3	10	2014-10-03 10	  1 people slightly injured at 2644 MARC CHAGALL / VEZINA 2014-10-03 16:59	people slightly injured	1
#FEE0D2	3	11	2014-10-03 11	  1 people slightly injured at  DES ERABLES / SAUNDERS 2014-10-03 17:15	people slightly injured	1
#FEE0D2	3	12	2014-10-03 12	  1 people slightly injured at  PRINCIPALE / ST JOSEPH 2014-10-03 16:57	people slightly injured	1
#FEE0D2	4	1	2014-10-04 1	  1 people slightly injured at  DE MAISONNEUVE O / PEEL 2014-10-04 1:05	people slightly injured	1
#FEE0D2	4	2	2014-10-04 2	  1 people slightly injured at 8330 CHRISTOPHE COLOMB /  2014-10-04 23:00	people slightly injured	1
#FEE0D2	4	3	2014-10-04 3	  1 people slightly injured at 439 JEAN TALON O / DUROCHER 2014-10-04 5:35	people slightly injured	1
#FEE0D2	4	4	2014-10-04 4	  1 people slightly injured at 2144 KING O /  2014-10-04 14:00	people slightly injured	1
#FEE0D2	4	5	2014-10-04 5	  1 people slightly injured at 1705 AV VICTORIA /  2014-10-04 19:45	people slightly injured	1
#FEE0D2	5	1	2014-10-05 1	  1 people slightly injured at  DE ROUEN / SICARD 2014-10-05 0:01	people slightly injured	1
#FEE0D2	5	2	2014-10-05 2	  1 people slightly injured at 10 DALHOUSIE / BD CHAMPLAIN 2014-10-05 15:15	people slightly injured	1
#FEE0D2	5	3	2014-10-05 3	  1 people slightly injured at  RTE 199 / BORNE NO 37 2014-10-05 13:05	people slightly injured	1
#FB6A4A	5	4	2014-10-05 4	 1 person severely injured, 0 people slightly injured at  MARIE VICTORIN / DE L OREE 2014-10-05 17:28	people severely injured	1
#FEE0D2	6	1	2014-10-06 1	  1 people slightly injured at  SHERBROOKE / DUROCHER 2014-10-06 10:20	people slightly injured	1
#FEE0D2	6	2	2014-10-06 2	  1 people slightly injured at 6051 MAURICE DUPLESSIS / STAT 2014-10-06 15:30	people slightly injured	1
#FEE0D2	6	3	2014-10-06 3	  1 people slightly injured at  ATWATER / DOCTEUR PENFIELD 2014-10-06 	people slightly injured	1
#FEE0D2	6	4	2014-10-06 4	  1 people slightly injured at  EUGENE LAMONTAGNE / JEANNE MANCE 2014-10-06 21:52	people slightly injured	1
#FEE0D2	6	5	2014-10-06 5	  1 people slightly injured at 20 DES RIGOLETS /  2014-10-06 18:21	people slightly injured	1
#FEE0D2	7	1	2014-10-07 1	  1 people slightly injured at  CHARTRAND / DOLLARD 2014-10-07 13:40	people slightly injured	1
#FEE0D2	7	2	2014-10-07 2	  1 people slightly injured at  PIERRE / MONTY 2014-10-07 17:10	people slightly injured	1
#FEE0D2	8	1	2014-10-08 1	  1 people slightly injured at   / SHERBROOKE ET MONTAGNE 2014-10-08 16:45	people slightly injured	1
#FEE0D2	8	2	2014-10-08 2	  1 people slightly injured at  ST DOMINIQUE / CREMAZIE 2014-10-08 12:30	people slightly injured	1
#FEE0D2	8	3	2014-10-08 3	  1 people slightly injured at 4561 AV DU PARC FACE / MT ROYAL 2014-10-08 18:25	people slightly injured	1
#FEE0D2	8	4	2014-10-08 4	  1 people slightly injured at  GILFORD / CHABOT 2014-10-08 18:30	people slightly injured	1
#FEE0D2	8	5	2014-10-08 5	  1 people slightly injured at 3836 ST DENIS / ROY E 2014-10-08 10:00	people slightly injured	1
#FEE0D2	8	6	2014-10-08 6	  1 people slightly injured at 625 MILLAN /  2014-10-08 13:15	people slightly injured	1
#FEE0D2	8	7	2014-10-08 7	  1 people slightly injured at  CURE LABELLE / SAMSON 2014-10-08 17:25	people slightly injured	1
#FEE0D2	8	8	2014-10-08 8	  1 people slightly injured at 444 GENTILLY E / STAT JACQUES ROUSSEAU 2014-10-08 7:30	people slightly injured	1
#FEE0D2	8	9	2014-10-08 9	  1 people slightly injured at  NAPOLEON / DUROCHER 2014-10-08 13:44	people slightly injured	1
#FEE0D2	9	1	2014-10-09 1	  1 people slightly injured at  SHERBROOKE O / O DE VENDOME 2014-10-09 7:35	people slightly injured	1
#FEE0D2	9	2	2014-10-09 2	  1 people slightly injured at  ST URBAIN / DE MAISONNEUVE 2014-10-09 12:10	people slightly injured	1
#FEE0D2	9	3	2014-10-09 3	  1 people slightly injured at  RACHEL / ST LAURENT 2014-10-09 11:45	people slightly injured	1
#FEE0D2	9	4	2014-10-09 4	  1 people slightly injured at  DUVERNAY / FOCH 2014-10-09 20:50	people slightly injured	1
#FEE0D2	9	5	2014-10-09 5	  1 people slightly injured at  SEMINAIRE / ST LOUIS 2014-10-09 15:25	people slightly injured	1
#FEE0D2	9	6	2014-10-09 6	  1 people slightly injured at 95 CURE LABELLE / STIE DE L AUBAINERIE 2014-10-09 17:39	people slightly injured	1
#FEE0D2	9	7	2014-10-09 7	  1 people slightly injured at 5751 BD LAURIER /  2014-10-09 16:15	people slightly injured	1
#FEE0D2	9	8	2014-10-09 8	  1 people slightly injured at  HENRI BOURASSA / GEORGE MUIR 2014-10-09 7:09	people slightly injured	1
#FEE0D2	9	9	2014-10-09 9	  1 people slightly injured at  BD HENRI BOURASSA / BD JEAN TALON E 2014-10-09 16:23	people slightly injured	1
#FEE0D2	9	10	2014-10-09 10	  1 people slightly injured at  BD YORK E / HALTE ROUTIERE 2014-10-09 12:00	people slightly injured	1
#FEE0D2	10	1	2014-10-10 1	  1 people slightly injured at 1717 BERRI / ONTARIO 2014-10-10 13:50	people slightly injured	1
#FEE0D2	10	2	2014-10-10 2	  1 people slightly injured at 820 ST ANTOINE / PRINCIPALE 2014-10-10 17:45	people slightly injured	1
#FEE0D2	10	3	2014-10-10 3	  1 people slightly injured at  DUMONT / CANDIAC 2014-10-10 7:35	people slightly injured	1
#FEE0D2	11	1	2014-10-11 1	  1 people slightly injured at  MONTPELLIER / COTE VERTU 2014-10-11 9:25	people slightly injured	1
#FEE0D2	11	2	2014-10-11 2	  1 people slightly injured at  AV DES PINS O / ST URBAIN 2014-10-11 13:24	people slightly injured	1
#FEE0D2	11	3	2014-10-11 3	  1 people slightly injured at 654 ALBERT ROUSSEAU /  2014-10-11 9:20	people slightly injured	1
#FEE0D2	11	4	2014-10-11 4	  1 people slightly injured at  BD LECLERC O / ST ANTOINE N 2014-10-11 9:20	people slightly injured	1
#FB6A4A	11	5	2014-10-11 5	 1 person severely injured, 1 people slightly injured at 310 BEAUBIEN /  2014-10-11 14:10	people severely injured	1
#FEE0D2	12	1	2014-10-12 1	  1 people slightly injured at 85 DE L EGLISE /  2014-10-12 	people slightly injured	1
#FEE0D2	12	2	2014-10-12 2	  1 people slightly injured at  BD BEACONSFIELD / GABLES 2014-10-12 15:55	people slightly injured	1
#FEE0D2	12	3	2014-10-12 3	  1 people slightly injured at  ST JEAN BAPTISTE / AV ROULEAU 2014-10-12 2:50	people slightly injured	1
