fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2014-09-01 1	  1 people slightly injured at   / HOCHELAGA ET THEODORE 2014-09-01 20:04	people slightly injured	1
#FEE0D2	1	2	2014-09-01 2	  1 people slightly injured at  ST MICHEL / VILLERAY 2014-09-01 15:40	people slightly injured	1
#FEE0D2	1	3	2014-09-01 3	  1 people slightly injured at  GEORGES PICHET / AMOS 2014-09-01 11:20	people slightly injured	1
#FEE0D2	1	4	2014-09-01 4	  1 people slightly injured at 20258 LAKESHORE ROAD /  2014-09-01 18:00	people slightly injured	1
#FEE0D2	1	5	2014-09-01 5	  1 people slightly injured at  MOREAU / TOURIGNY 2014-09-01 19:10	people slightly injured	1
#FEE0D2	1	6	2014-09-01 6	  1 people slightly injured at  ST REDEMPTEUR / BD DES ALLUMETTIERES 2014-09-01 19:06	people slightly injured	1
#FEE0D2	1	7	2014-09-01 7	  1 people slightly injured at  CHAMPLAIN / ST PAUL 2014-09-01 17:59	people slightly injured	1
#FEE0D2	1	8	2014-09-01 8	  1 people slightly injured at   / RG DES DIX TERRES 2014-09-01 13:20	people slightly injured	1
#FEE0D2	1	9	2014-09-01 9	  1 people slightly injured at 110 GD BD /  2014-09-01 14:50	people slightly injured	1
#FEE0D2	2	1	2014-09-02 1	  1 people slightly injured at  STE CATHERINE / THEODORE 2014-09-02 14:20	people slightly injured	1
#FEE0D2	2	2	2014-09-02 2	  1 people slightly injured at 4341 DE BORDEAUX /  2014-09-02 18:05	people slightly injured	1
#FEE0D2	2	3	2014-09-02 3	  1 people slightly injured at 4900 MOLSON / BD ST JOSEPH 2014-09-02 15:59	people slightly injured	1
#FEE0D2	2	4	2014-09-02 4	  1 people slightly injured at  TERRILL / CHICOYNE 2014-09-02 8:30	people slightly injured	1
#FEE0D2	2	5	2014-09-02 5	  2 people slightly injured at  MTE PAIEMENT / BD LA VERENDRYE O 2014-09-02 20:57	people slightly injured	1
#FEE0D2	2	6	2014-09-02 6	  1 people slightly injured at  MTEE DES TRINITAIRES / BD AUT W LAURIER 2014-09-02 16:30	people slightly injured	1
#FEE0D2	2	7	2014-09-02 7	  1 people slightly injured at  BD BOIS FRANCS N / DE BIGARE 2014-09-02 0:00	people slightly injured	1
#FEE0D2	2	8	2014-09-02 8	  1 people slightly injured at 21 12E AV E / DU PARC 2014-09-02 16:15	people slightly injured	1
#FEE0D2	3	1	2014-09-03 1	  1 people slightly injured at  MARCEL LAURIN / DE ST EXUPERY 2014-09-03 7:15	people slightly injured	1
#FEE0D2	3	2	2014-09-03 2	  1 people slightly injured at  REMEMBRANCE / 28E AV 2014-09-03 20:00	people slightly injured	1
#FEE0D2	3	3	2014-09-03 3	  1 people slightly injured at  SHERBROOKE / CAVENDISH UN PEU A L O 2014-09-03 16:00	people slightly injured	1
#FEE0D2	3	4	2014-09-03 4	  1 people slightly injured at  ATWATER / BARAT 2014-09-03 	people slightly injured	1
#FEE0D2	3	5	2014-09-03 5	  1 people slightly injured at  DE MAISONNEUVE O / DUFORT 2014-09-03 15:28	people slightly injured	1
#FEE0D2	3	6	2014-09-03 6	  1 people slightly injured at  UNIVERSITY / ST JACQUES O 2014-09-03 12:15	people slightly injured	1
#FEE0D2	3	7	2014-09-03 7	  1 people slightly injured at 323 CHABANEL FACE /  2014-09-03 17:20	people slightly injured	1
#FEE0D2	3	8	2014-09-03 8	  1 people slightly injured at 230 GUIZOT O / L ESPLANADE 2014-09-03 8:25	people slightly injured	1
#FEE0D2	3	9	2014-09-03 9	  1 people slightly injured at  DE BREBEUF / BUREAU RUELLE 2014-09-03 20:35	people slightly injured	1
#FEE0D2	3	10	2014-09-03 10	  1 people slightly injured at 6272 VIAU /  2014-09-03 8:30	people slightly injured	1
#FEE0D2	3	11	2014-09-03 11	  1 people slightly injured at  CHATELAIN / BEAUBIEN 2014-09-03 15:50	people slightly injured	1
#FEE0D2	3	12	2014-09-03 12	  1 people slightly injured at  BD RIGAUD / 6IEME RUE 2014-09-03 5:58	people slightly injured	1
#FEE0D2	3	13	2014-09-03 13	  1 people slightly injured at  BD MALONEY O / ANDRE MENARD 2014-09-03 20:58	people slightly injured	1
