fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	20	1	2014-04-20 1	  1 people slightly injured at 10221 BD LAURIER /  2014-04-20 9:22	people slightly injured	1
#FEE0D2	20	2	2014-04-20 2	  1 people slightly injured at  BD LAURIER / MAGUIRE 2014-04-20 7:12	people slightly injured	1
#FB6A4A	20	3	2014-04-20 3	 1 person severely injured, 0 people slightly injured at 734 OZIAS LEDUC /  2014-04-20 18:31	people severely injured	1
#FEE0D2	21	1	2014-04-21 1	  1 people slightly injured at  RACHEL / ST LAURENT 2014-04-21 15:20	people slightly injured	1
#FEE0D2	21	2	2014-04-21 2	  1 people slightly injured at  LOIS / MGR BEAUDOIN 2014-04-21 14:59	people slightly injured	1
#FEE0D2	21	3	2014-04-21 3	  1 people slightly injured at  CH COTE ST LOUIS E / DES LOTUS 2014-04-21 17:20	people slightly injured	1
#FEE0D2	21	4	2014-04-21 4	  1 people slightly injured at 1336 PROVENCHER /  2014-04-21 13:48	people slightly injured	1
#FEE0D2	21	5	2014-04-21 5	  1 people slightly injured at 1225 JACQUES /  2014-04-21 18:13	people slightly injured	1
#FEE0D2	22	1	2014-04-22 1	  1 people slightly injured at 2434 CHARLES DARWIN / FACE A L ADRESSE 2014-04-22 11:50	people slightly injured	1
#FEE0D2	22	2	2014-04-22 2	  1 people slightly injured at  ST URBAIN / MAISONNEUVE 2014-04-22 21:50	people slightly injured	1
#FEE0D2	22	3	2014-04-22 3	  1 people slightly injured at  BD DESAULNIERS / BD LAFAYETTE 2014-04-22 13:30	people slightly injured	1
#FEE0D2	22	4	2014-04-22 4	  1 people slightly injured at  CHAMFLEURY / 24E RUE 2014-04-22 20:25	people slightly injured	1
#FEE0D2	23	1	2014-04-23 1	  1 people slightly injured at 6910 BOYER OPP / BELANGER 2014-04-23 8:48	people slightly injured	1
#FEE0D2	23	2	2014-04-23 2	  1 people slightly injured at  BD HOPITAL / DE LA FUTAIE 2014-04-23 12:58	people slightly injured	1
#FEE0D2	23	3	2014-04-23 3	  1 people slightly injured at  RAOUL / JEAN MARC BLIER 2014-04-23 18:37	people slightly injured	1
#FEE0D2	23	4	2014-04-23 4	  1 people slightly injured at  DE LA RIVELAINE / RHAPSODIE 2014-04-23 16:50	people slightly injured	1
#FEE0D2	24	1	2014-04-24 1	  1 people slightly injured at  BD PIERREFONDS / PAIEMENT 2014-04-24 10:30	people slightly injured	1
#FEE0D2	24	2	2014-04-24 2	  1 people slightly injured at 327 LABELLE /  2014-04-24 18:09	people slightly injured	1
#FEE0D2	25	1	2014-04-25 1	  1 people slightly injured at  RENE LEVESQUE / JEANNE MANCE 2014-04-25 20:30	people slightly injured	1
#FEE0D2	25	2	2014-04-25 2	  1 people slightly injured at  STE CATHERINE ET BERCY / BERCY 2014-04-25 21:40	people slightly injured	1
#FEE0D2	25	3	2014-04-25 3	  1 people slightly injured at  BD MASCOUCHE / AV DE MONPASSANT 2014-04-25 16:33	people slightly injured	1
#FEE0D2	25	4	2014-04-25 4	  1 people slightly injured at  CH STE FOY / MURRAY 2014-04-25 22:31	people slightly injured	1
#FEE0D2	25	5	2014-04-25 5	  1 people slightly injured at 216 DU COMTE /  2014-04-25 16:00	people slightly injured	1
#FB6A4A	25	6	2014-04-25 6	 1 person severely injured, 0 people slightly injured at  BISHOP POWER / CHAMPLAIN 2014-04-25 20:10	people severely injured	1
#FEE0D2	26	1	2014-04-26 1	  1 people slightly injured at  DE L EGLISE / PRINCIPALE 2014-04-26 16:40	people slightly injured	1
#FEE0D2	27	1	2014-04-27 1	  1 people slightly injured at 8985 BD MATHIEU / VALADE 2014-04-27 14:20	people slightly injured	1
#FEE0D2	28	1	2014-04-28 1	  1 people slightly injured at 1191 DECARIE / ROCHON 2014-04-28 21:45	people slightly injured	1
#FEE0D2	28	2	2014-04-28 2	  1 people slightly injured at  HEYWOOD / BD CAVENDISH 2014-04-28 20:12	people slightly injured	1
#FEE0D2	28	3	2014-04-28 3	  1 people slightly injured at  90E AV / BOIVIN 2014-04-28 8:00	people slightly injured	1
#FEE0D2	28	4	2014-04-28 4	  1 people slightly injured at   /  2014-04-28 9:00	people slightly injured	1
#FEE0D2	28	5	2014-04-28 5	  1 people slightly injured at  BERARD / AV DES TERRASSES 2014-04-28 6:25	people slightly injured	1
#FEE0D2	28	6	2014-04-28 6	  1 people slightly injured at  D ARGENSON / FISET 2014-04-28 15:24	people slightly injured	1
#FEE0D2	28	7	2014-04-28 7	  1 people slightly injured at 1250 ROBERVAL /  2014-04-28 20:10	people slightly injured	1
#A50F15	28	8	2014-04-28 8	1 death,  0 people slightly injured at  ST DENIS / DES CARRIERES 2014-04-28 6:38	deaths	1
#FEE0D2	29	1	2014-04-29 1	  1 people slightly injured at  COTE DES NEIGES / DR PENFIELD 2014-04-29 16:00	people slightly injured	1
#FEE0D2	29	2	2014-04-29 2	  1 people slightly injured at  SHERBROOKE / SIMPSON 2014-04-29 16:32	people slightly injured	1
#FEE0D2	29	3	2014-04-29 3	  1 people slightly injured at  BD STE ROSE / 27E AV 2014-04-29 15:17	people slightly injured	1
#FEE0D2	29	4	2014-04-29 4	  1 people slightly injured at 2450 ROLAND THERRIEN /  2014-04-29 6:35	people slightly injured	1
#FEE0D2	29	5	2014-04-29 5	  1 people slightly injured at  ST GEORGES / PARENT 2014-04-29 14:51	people slightly injured	1
#FEE0D2	29	6	2014-04-29 6	  1 people slightly injured at 1367 RENE LEVESQUE O / DE LA CHATELLERIE 2014-04-29 17:25	people slightly injured	1
#FEE0D2	29	7	2014-04-29 7	  1 people slightly injured at  DU MOULIN / DU BOULANGER 2014-04-29 15:39	people slightly injured	1
#FB6A4A	29	8	2014-04-29 8	 1 person severely injured, 0 people slightly injured at  ONTARIO / DARLING 2014-04-29 9:50	people severely injured	1
#FEE0D2	30	1	2014-04-30 1	  1 people slightly injured at  GIROUARD O / IMPASSE EUGENE TREMBLAY 2014-04-30 16:28	people slightly injured	1
