fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2014-02-01 1	  1 people slightly injured at 157 ST GERMAIN O /  2014-02-01 17:05	people slightly injured	1
#FEE0D2	2	1	2014-02-02 1	  1 people slightly injured at  IBERVILLE / JOURDAIN 2014-02-02 16:25	people slightly injured	1
#FEE0D2	19	1	2014-02-19 1	  1 people slightly injured at 1874 RACHEL E / PAPINEAU 2014-02-19 8:54	people slightly injured	1
#FEE0D2	23	1	2014-02-23 1	  1 people slightly injured at 7401 NEWMAN /  2014-02-23 14:38	people slightly injured	1
#FEE0D2	26	1	2014-02-26 1	  1 people slightly injured at  DE LORIMIER / ROUEN 2014-02-26 20:25	people slightly injured	1
#FEE0D2	28	1	2014-02-28 1	  1 people slightly injured at  18E RUE / 8E AV 2014-02-28 22:35	people slightly injured	1
