fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	21	2	2013-11-21 2	  1 people slightly injured at  ST LAURENT / MT ROYAL 2013-11-21 12:15	people slightly injured	1
#FEE0D2	21	3	2013-11-21 3	  1 people slightly injured at  CONSEIL / 14E AV 2013-11-21 8:40	people slightly injured	1
#FEE0D2	22	1	2013-11-22 1	  1 people slightly injured at  MAISONNEUVE / LAMBERT CLOSSE 2013-11-22 2:06	people slightly injured	1
#FEE0D2	22	2	2013-11-22 2	  1 people slightly injured at  SHERBROOKE / HONORE BEAUGRAND 2013-11-22 17:00	people slightly injured	1
#FEE0D2	22	3	2013-11-22 3	  1 people slightly injured at 523 BD CURE LABELLE /  2013-11-22 17:50	people slightly injured	1
#FEE0D2	22	4	2013-11-22 4	  1 people slightly injured at 241 ST CHARLES S /  2013-11-22 13:05	people slightly injured	1
#FEE0D2	22	5	2013-11-22 5	  1 people slightly injured at 1499 AV ST LOUIS /  2013-11-22 21:40	people slightly injured	1
#FEE0D2	24	1	2013-11-24 1	  1 people slightly injured at  SHERBROOKE / DES ERABLES 2013-11-24 3:36	people slightly injured	1
#FEE0D2	25	1	2013-11-25 1	  1 people slightly injured at 8550 NEWMAN / DOLLAR 2013-11-25 16:00	people slightly injured	1
#FEE0D2	26	1	2013-11-26 1	  1 people slightly injured at 2222 MARCEL LAURIN /  2013-11-26 19:05	people slightly injured	1
#FEE0D2	26	2	2013-11-26 2	  1 people slightly injured at 2100 MCKAY / MAISONNEUVE 2013-11-26 14:30	people slightly injured	1
#FEE0D2	26	3	2013-11-26 3	  1 people slightly injured at  MT ROYAL / DE LAROCHE 2013-11-26 12:23	people slightly injured	1
#FB6A4A	26	4	2013-11-26 4	 1 person severely injured, 0 people slightly injured at 1759 RTE 125 / JOSEE 2013-11-26 17:38	people severely injured	1
#FEE0D2	28	1	2013-11-28 1	  1 people slightly injured at   / FACE 5894 AV DU PARC 2013-11-28 16:30	people slightly injured	1
#FEE0D2	29	1	2013-11-29 1	  1 people slightly injured at  ST JACQUES / ST CHARLES S 2013-11-29 17:15	people slightly injured	1
