fill	x	y	key	tooltip	showSelected2	PANEL
#FEE0D2	1	1	2012-08-01 1	  1 people slightly injured at  PIERREFONDS / FREDMIR 2012-08-01 20:13	people slightly injured	1
#FEE0D2	1	2	2012-08-01 2	  1 people slightly injured at  ST REMI / STE MARIE 2012-08-01 9:10	people slightly injured	1
#FEE0D2	1	3	2012-08-01 3	  1 people slightly injured at   /  2012-08-01 12:00	people slightly injured	1
#FEE0D2	1	4	2012-08-01 4	  1 people slightly injured at   / RENE LEVESQUE O 2012-08-01 10:40	people slightly injured	1
#FEE0D2	1	5	2012-08-01 5	  1 people slightly injured at  SHERBROOKE O / MACKAY 2012-08-01 21:40	people slightly injured	1
#FEE0D2	1	6	2012-08-01 6	  1 people slightly injured at  ST HUBERT / ONTARIO 2012-08-01 3:15	people slightly injured	1
#FEE0D2	1	7	2012-08-01 7	  1 people slightly injured at  DE ROUEN / CHAMBLY 2012-08-01 18:00	people slightly injured	1
#FEE0D2	1	8	2012-08-01 8	  1 people slightly injured at   /  2012-08-01 19:25	people slightly injured	1
#FEE0D2	1	9	2012-08-01 9	  1 people slightly injured at  BD LAVAL / CH DU TRAIT CARRE 2012-08-01 16:18	people slightly injured	1
#FEE0D2	1	10	2012-08-01 10	  1 people slightly injured at   / LEVESQUE E ET ROGER LORTIE 2012-08-01 17:40	people slightly injured	1
#FEE0D2	1	11	2012-08-01 11	  1 people slightly injured at 160 CURE LABELLE / LORANGE 2012-08-01 20:33	people slightly injured	1
#FEE0D2	1	12	2012-08-01 12	  1 people slightly injured at  VIVIER / STE MADELEINE 2012-08-01 3:57	people slightly injured	1
#FEE0D2	1	13	2012-08-01 13	  1 people slightly injured at  BD CASINO / BD CARRIERE 2012-08-01 10:02	people slightly injured	1
#FEE0D2	1	14	2012-08-01 14	  1 people slightly injured at 499 BD GREBER / BD GREBER ET BD ST RENE O 2012-08-01 11:36	people slightly injured	1
#FEE0D2	1	15	2012-08-01 15	  1 people slightly injured at  KIMBER / BD GAREAU 2012-08-01 11:58	people slightly injured	1
#FEE0D2	1	16	2012-08-01 16	  1 people slightly injured at 128 BERTRAND /  2012-08-01 14:41	people slightly injured	1
#FEE0D2	1	17	2012-08-01 17	  1 people slightly injured at 290 CH BRASSARD /  2012-08-01 8:45	people slightly injured	1
#FEE0D2	1	18	2012-08-01 18	  1 people slightly injured at 466 4E RUE FACE / STIE STAT 466 3E RUE 2012-08-01 16:35	people slightly injured	1
#FEE0D2	1	19	2012-08-01 19	  1 people slightly injured at 265 2E RUE E /  2012-08-01 10:46	people slightly injured	1
#FEE0D2	2	1	2012-08-02 1	  1 people slightly injured at  DE MAISONNEUVE / LAMBERT CLOSSE 2012-08-02 8:39	people slightly injured	1
#FEE0D2	2	2	2012-08-02 2	  1 people slightly injured at  ST URBAIN / PRESIDENT KENNEDY 2012-08-02 9:45	people slightly injured	1
#FEE0D2	2	3	2012-08-02 3	  1 people slightly injured at  CHRISTOPHE COLOMB / HENRI GAUTHIER 2012-08-02 18:45	people slightly injured	1
#FEE0D2	2	4	2012-08-02 4	  1 people slightly injured at  QUATRE BOURGEOIS / BRET HENRI IV 2012-08-02 13:50	people slightly injured	1
#FB6A4A	2	5	2012-08-02 5	 1 person severely injured, 0 people slightly injured at 811 BD DE MAISONNEUVE O / PRES MC GILL COLLEGE 2012-08-02 8:56	people severely injured	1
#FB6A4A	2	6	2012-08-02 6	 1 person severely injured, 0 people slightly injured at  BELLEVILLE / PRIEUR 2012-08-02 16:49	people severely injured	1
#FEE0D2	3	1	2012-08-03 1	  1 people slightly injured at  BD PIERREFONDS / LOUIS FRECHETTE 2012-08-03 20:45	people slightly injured	1
#FEE0D2	3	2	2012-08-03 2	  1 people slightly injured at 20 CH TOUR DE L ILE /  2012-08-03 12:05	people slightly injured	1
#FEE0D2	3	3	2012-08-03 3	  1 people slightly injured at  STE CATHERINE / AYLWIN 2012-08-03 5:53	people slightly injured	1
#FEE0D2	3	4	2012-08-03 4	  1 people slightly injured at  CHRISTOPHE COLOMB / FLEURY 2012-08-03 17:30	people slightly injured	1
#FEE0D2	3	5	2012-08-03 5	  1 people slightly injured at  JEAN TALON E / 16E AV 2012-08-03 12:45	people slightly injured	1
#FEE0D2	3	6	2012-08-03 6	  1 people slightly injured at  ST ZOTIQUE / 19E AV 2012-08-03 14:35	people slightly injured	1
#FEE0D2	3	7	2012-08-03 7	  1 people slightly injured at  SHERBROOKE / ASSOMPTION 2012-08-03 11:45	people slightly injured	1
#FEE0D2	3	8	2012-08-03 8	  1 people slightly injured at 6 BD SAMSON / AV CLEOPHAS CHARBONNEAU 2012-08-03 14:55	people slightly injured	1
#FEE0D2	3	9	2012-08-03 9	  1 people slightly injured at  ANTOINE DORION / 13E AV N 2012-08-03 10:45	people slightly injured	1
#FEE0D2	3	10	2012-08-03 10	  1 people slightly injured at  BELLA VISTA / FRANCOIS MASSE 2012-08-03 18:35	people slightly injured	1
#FEE0D2	3	11	2012-08-03 11	  1 people slightly injured at 500 DES LAURENTIDES / 9E RUE 2012-08-03 15:07	people slightly injured	1
#FEE0D2	3	12	2012-08-03 12	  1 people slightly injured at  116E AV / PISTE CYCLABLE TRAIN DU N 2012-08-03 16:45	people slightly injured	1
#FEE0D2	3	13	2012-08-03 13	  1 people slightly injured at 1200 CH OKA / 12E AV 2012-08-03 9:21	people slightly injured	1
#FEE0D2	3	14	2012-08-03 14	  1 people slightly injured at  BD PERRON / LANDRY 2012-08-03 17:15	people slightly injured	1
#FB6A4A	3	15	2012-08-03 15	 1 person severely injured, 0 people slightly injured at 6470 SHERBROOKE /  2012-08-03 12:07	people severely injured	1
#FB6A4A	3	16	2012-08-03 16	 1 person severely injured, 0 people slightly injured at  VIMY / ADAM 2012-08-03 10:45	people severely injured	1
#FEE0D2	4	1	2012-08-04 1	  1 people slightly injured at  SHERBROOKE / UNIVERSITY 2012-08-04 12:44	people slightly injured	1
#FEE0D2	4	2	2012-08-04 2	  1 people slightly injured at  CHAPLEAU / ST PIERRE 2012-08-04 16:52	people slightly injured	1
#FEE0D2	4	3	2012-08-04 3	  1 people slightly injured at  ST LAURENT / DORION 2012-08-04 14:00	people slightly injured	1
#FEE0D2	4	4	2012-08-04 4	  1 people slightly injured at 143 ST JACQUES /  2012-08-04 7:00	people slightly injured	1
#FEE0D2	5	1	2012-08-05 1	  1 people slightly injured at  PEEL / ST ANTOINE 2012-08-05 18:55	people slightly injured	1
#FEE0D2	5	2	2012-08-05 2	  1 people slightly injured at  ONTARIO / LORIMIER 2012-08-05 10:55	people slightly injured	1
#FEE0D2	5	3	2012-08-05 3	  1 people slightly injured at  DE CASTELNEAU / ST DENIS 2012-08-05 17:15	people slightly injured	1
#FEE0D2	5	4	2012-08-05 4	  1 people slightly injured at  CANARDIERE / DE VITRE 2012-08-05 21:30	people slightly injured	1
#FEE0D2	5	5	2012-08-05 5	  1 people slightly injured at 151 RTE 199 /  2012-08-05 14:02	people slightly injured	1
#FEE0D2	6	1	2012-08-06 1	  1 people slightly injured at 953 BASILE MOREAU /  2012-08-06 8:00	people slightly injured	1
#FEE0D2	6	2	2012-08-06 2	  1 people slightly injured at 2120 ONTARIO /  2012-08-06 20:22	people slightly injured	1
#FEE0D2	6	3	2012-08-06 3	  1 people slightly injured at  OUTREMONT / VAN HORNE 2012-08-06 9:10	people slightly injured	1
#FEE0D2	6	4	2012-08-06 4	  1 people slightly injured at 10219 ST LAURENT /  2012-08-06 17:45	people slightly injured	1
